運行日,運行ID1,トリップ番号,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,自動車の用途,edge_id_origin,edge_id_destination,rou_id
20211003,427860,2,20211003182903,3,139.720626,35.8051604,20211003183837,3,139.7002976,35.8005011,1,cluster_1740453889_8893656281N,9129759849N,20211003_427860_2
20211003,427869,7,20211003213925,3,139.76056,35.80091,20211003215448,3,139.70017,35.92763,1,cluster_10108597105_2350102566N,4527589470N,20211003_427869_7
20211003,427890,1,20211003084250,2,139.76042,35.80127,20211003085424,0,139.70107,35.92699,0,cluster_10108597105_2350102566N,529143487N,20211003_427890_1
20211003,427890,2,20211003191432,2,139.74312,35.99973,20211003195425,1,139.7606,35.80136,0,3802999015N,308934664N,20211003_427890_2
20211003,427895,51,20211003211652,3,139.77465,35.99871,20211003213613,3,139.8471,35.91888,1,1341042518N,1349130376N,20211003_427895_51
20211003,427918,2,20211003191720,2,139.83809,35.99824,20211003191741,2,139.8369,35.99978,0,cluster_11049063546_331158793N,cluster_11053978300_11053987606_11053987608_1347504444N,20211003_427918_2
20211003,427953,6,20211003074650,1,139.82803,35.8004,20211003075424,0,139.89909,35.87778,1,559436170N,5478033279N,20211003_427953_6
20211003,427953,7,20211003161519,3,139.89978,35.9604,20211003164854,1,139.82872,35.80132,1,1346883271N,559436170N,20211003_427953_7
20211003,428008,1,20211003101452,3,139.7811882,35.8795526,20211003111102,2,139.8994238,35.9905197,4,cluster_1377344769_1874521372N,1355065416N,20211003_428008_1
20211003,428008,2,20211003122739,2,139.8989239,35.9899197,20211003123137,2,139.8846051,35.9721812,4,1355070875N,cluster_2891731038_2891731039N,20211003_428008_2
20211003,428008,3,20211003130540,2,139.8821354,35.9656119,20211003130540,2,139.8821354,35.9656119,4,2891730739N,2891730739N,20211003_428008_3
20211003,428008,4,20211003130717,2,139.8751558,35.9594825,20211003130717,2,139.8751558,35.9594825,4,cluster_10786509608_1347516093_1347516121N,cluster_10786509608_1347516093_1347516121N,20211003_428008_4
20211003,428008,5,20211003130914,2,139.8669267,35.9518332,20211003131339,2,139.8546083,35.9482932,4,1347504362N,cluster_1346869065_2892019985N,20211003_428008_5
20211003,428008,6,20211003131639,2,139.8500191,35.9417041,20211003131823,2,139.8502191,35.9411342,4,cluster_10774674641_7161445508N,476404889N,20211003_428008_6
20211003,428008,7,20211003132105,2,139.8451998,35.9381745,20211003132105,2,139.8451998,35.9381745,4,3279584971N,3279584971N,20211003_428008_7
20211003,428008,8,20211003132416,2,139.8274615,35.9340849,20211003132749,2,139.8192922,35.9306354,4,cluster_11331268805_11331268806_11331268808_11331268812_#1moreN,1285944043N,20211003_428008_8
20211003,428008,9,20211003133011,2,139.8142328,35.9251063,20211003133012,2,139.8142328,35.9251063,4,cluster_1285943328_1285943669N,cluster_1285943328_1285943669N,20211003_428008_9
20211003,428008,10,20211003133210,2,139.8106633,35.9211369,20211003133210,2,139.8106633,35.9211369,4,3292356483N,3292356483N,20211003_428008_10
20211003,428008,11,20211003133349,2,139.8047938,35.9180174,20211003133438,2,139.8040439,35.9170275,4,1377327476N,5703477535N,20211003_428008_11
20211003,428008,12,20211003133716,2,139.8048245,35.9050595,20211003133908,2,139.7974153,35.9017598,4,1377326899N,1377291147N,20211003_428008_12
20211003,428008,13,20211003134654,2,139.7842971,35.8921409,20211003135119,2,139.7813582,35.8794926,4,1381639943N,cluster_1377344769_1874521372N,20211003_428008_13
20211003,428073,9,20211003081629,3,139.74232,35.80827,20211003082154,3,139.7488,35.82226,1,cluster_9325936040_9325936041N,1180841984N,20211003_428073_9
20211003,428073,10,20211003083640,3,139.75441,35.82106,20211003084824,3,139.79867,35.82525,1,cluster_1275993784_1883676695N,1180842833N,20211003_428073_10
20211003,428073,11,20211003090343,3,139.79863,35.82526,20211003091928,3,139.7534,35.8004,1,1180842833N,1185506472N,20211003_428073_11
20211003,428086,1,20211003061529,1,139.8286,35.8013,20211003062257,0,139.89922,35.87785,1,559436170N,5478033279N,20211003_428086_1
20211003,428086,3,20211003182005,0,139.89854,35.87731,20211003183432,1,139.82887,35.80151,1,264005498N,559436170N,20211003_428086_3
20211003,428194,10,20211003120601,3,139.70198,35.84703,20211003121748,3,139.79748,35.85032,2,2374470979N,1182816297N,20211003_428194_10
20211003,428194,11,20211003122349,3,139.8075,35.85511,20211003122459,3,139.80635,35.85862,2,7927116364N,2232764515N,20211003_428194_11
20211003,428194,12,20211003122921,3,139.80013,35.87413,20211003123218,3,139.80421,35.88074,2,cluster_1377353709_1377353710_6857136794_6857136795N,1815738933N,20211003_428194_12
20211003,428194,13,20211003130614,3,139.80368,35.88045,20211003132339,3,139.7785,35.87178,2,1815738933N,cluster_547803844_547803845N,20211003_428194_13
20211003,428194,14,20211003132723,3,139.7741,35.88359,20211003132930,3,139.77083,35.89046,2,cluster_1377345041_2568245781_308788788N,1381625128N,20211003_428194_14
20211003,428194,15,20211003133547,3,139.75785,35.8974,20211003133547,3,139.75785,35.8974,2,J85N,J85N,20211003_428194_15
20211003,428194,16,20211003133744,3,139.74992,35.89981,20211003134920,3,139.70024,35.92763,2,1343147174N,4527589470N,20211003_428194_16
20211003,428194,17,20211003164644,3,139.7009,35.92745,20211003165920,3,139.78292,35.84809,2,1343291425N,308788613N,20211003_428194_17
20211003,428194,18,20211003165956,3,139.78912,35.8485,20211003173026,3,139.81168,35.87739,2,2366692954N,1377378373N,20211003_428194_18
20211003,428194,19,20211003182122,3,139.81172,35.87697,20211003185940,3,139.70045,35.84655,2,1377378373N,1408485447N,20211003_428194_19
20211003,428250,2,20211003063113,3,139.7015774,35.8049703,20211003063215,3,139.7037073,35.8007511,2,1168290493N,1168290777N,20211003_428250_2
20211003,428250,5,20211003080418,3,139.8780027,35.8006646,20211003081056,3,139.873642,35.8377198,2,5862488606N,cluster_1520635496_6296840230N,20211003_428250_5
20211003,428250,6,20211003084448,3,139.8630328,35.8386096,20211003085325,3,139.8118662,35.8511874,2,860695203N,J74N,20211003_428250_6
20211003,428250,7,20211003085352,3,139.8055666,35.8516873,20211003090118,3,139.7006864,35.8466544,2,4739223543N,1408485447N,20211003_428250_7
20211003,428250,10,20211003130700,3,139.7019862,35.8470443,20211003132454,3,139.7400886,35.925234,2,2374470979N,614599282N,20211003_428250_10
20211003,428250,11,20211003144702,3,139.7317592,35.9340137,20211003150833,3,139.7572852,35.9987755,2,1342388330N,1378094343N,20211003_428250_11
20211003,428250,12,20211003153350,3,139.7570052,35.9980856,20211003160537,3,139.7350125,35.8697722,2,1341142328N,1354352927N,20211003_428250_12
20211003,428250,13,20211003160604,3,139.7349326,35.8650728,20211003160604,3,139.7349326,35.8650728,2,2144957593N,2144957593N,20211003_428250_13
20211003,428250,14,20211003160647,3,139.7347628,35.8598534,20211003161048,3,139.7005464,35.8465744,2,2144957322N,1408485447N,20211003_428250_14
20211003,428251,1,20211003194807,2,139.7466,35.81198,20211003195144,3,139.73444,35.81065,4,1185507215N,cluster_1185507591_1877045078N,20211003_428251_1
20211003,428251,2,20211003204759,2,139.73572,35.81471,20211003205132,2,139.74559,35.81612,4,2145266413N,1185507305N,20211003_428251_2
20211003,428313,13,20211003200912,3,139.70007,35.92822,20211003204403,3,139.76069,35.80082,1,4527577414N,cluster_10108597105_2350102566N,20211003_428313_13
20211003,428349,1,20211003111711,3,139.83162,35.80159,20211003112644,3,139.89944,35.87791,2,1022516196N,cluster_1503594210_7947221530N,20211003_428349_1
20211003,428349,2,20211003114323,3,139.89842,35.96598,20211003115316,3,139.88918,35.99983,2,2891730754N,1355067894N,20211003_428349_2
20211003,428349,5,20211003162813,3,139.8892,35.99984,20211003164004,3,139.8989,35.96597,2,1355067894N,2891730737N,20211003_428349_5
20211003,428349,6,20211003170246,3,139.89817,35.87711,20211003171408,3,139.82834,35.80074,2,cluster_5680870339_5680870349N,1417200527N,20211003_428349_6
20211003,428349,11,20211003220713,3,139.82789,35.80011,20211003221614,3,139.89914,35.8778,2,cluster_5620955863_9967280109N,5898861251N,20211003_428349_11
20211003,428352,2,20211003123400,3,139.7003233,35.9282352,20211003123539,3,139.7078431,35.9127874,1,1343291425N,2333977010N,20211003_428352_2
20211003,428352,3,20211003132518,3,139.7183222,35.9067081,20211003141137,3,139.8996058,35.9341752,1,4728136214N,cluster_1347488677_2892705845_9906782257_9961387201N,20211003_428352_3
20211003,428352,4,20211003153531,3,139.8998058,35.9342352,20211003153534,3,139.8999158,35.9342352,1,cluster_1347488677_2892705845_9906782257_9961387201N,cluster_1347488677_2892705845_9906782257_9961387201N,20211003_428352_4
20211003,428352,5,20211003171430,3,139.8997461,35.9303956,20211003181522,3,139.7175723,35.9066281,1,cluster_1347488734_9432826244N,3490825134N,20211003_428352_5
20211003,428352,6,20211003185525,3,139.7183222,35.9067081,20211003193616,3,139.8983262,35.9311755,1,4728136214N,cluster_1347488752_9432826227N,20211003_428352_6
20211003,428352,7,20211003202338,3,139.8984362,35.9309255,20211003210336,3,139.7175723,35.9066481,1,cluster_1347488752_9432826227N,3490825134N,20211003_428352_7
20211003,428352,8,20211003212652,3,139.7082631,35.9098476,20211003212652,3,139.7082631,35.9098476,1,4776025887N,4776025887N,20211003_428352_8
20211003,428352,9,20211003212908,3,139.7140122,35.9140176,20211003214624,3,139.7003708,35.9752283,1,cluster_1343259343_614599231N,1341179247N,20211003_428352_9
20211003,428394,9,20211003234556,3,139.89974,35.87788,20211004001103,3,139.7866,35.81606,3,cluster_1503594210_7947221530N,360602430N,20211003_428394_9
20211003,428405,9,20211003090955,3,139.70213,35.84746,20211003095009,3,139.87802,35.80077,3,cluster_7204798666_7204798667N,6288519490N,20211003_428405_9
20211003,428423,2,20211003213349,3,139.70066,35.92774,20211003213445,3,139.70618,35.91642,1,1343291425N,1343290988N,20211003_428423_2
20211003,428423,3,20211003213518,3,139.70896,35.90971,20211003213536,3,139.71117,35.9061,1,6238297034N,1414070122N,20211003_428423_3
20211003,428423,4,20211003213603,3,139.71449,35.90082,20211003214322,3,139.70093,35.84684,1,7276477411N,2348758507N,20211003_428423_4
20211003,428423,15,20211004002337,3,139.76054,35.80147,20211004003841,3,139.70015,35.928,1,cluster_10108597105_2350102566N,4527589470N,20211003_428423_15
20211003,428455,11,20211003031625,3,139.89933,35.87781,20211003031904,3,139.87756,35.85376,4,cluster_1503594210_7947221530N,2916133886N,20211003_428455_11
20211003,428455,12,20211003031925,3,139.87502,35.84964,20211003032426,3,139.82858,35.80097,4,cluster_3756601742_5716423965N,2579845692N,20211003_428455_12
20211003,428455,17,20211003235822,3,139.82795,35.80011,20211004000309,3,139.87465,35.84906,4,cluster_5620955863_9967280109N,896580418N,20211003_428455_17
20211003,428487,1,20211003051614,0,139.87781,35.80146,20211003055356,0,139.70026,35.92782,0,465290731N,529143487N,20211003_428487_1
20211003,428487,2,20211003152713,0,139.70007,35.92826,20211003161816,0,139.87802,35.80068,0,370268754N,465290731N,20211003_428487_2
20211003,428533,4,20211003152851,3,139.70227,35.84703,20211003153723,3,139.70119,35.92675,0,2374470979N,2332537863N,20211003_428533_4
20211003,428533,5,20211003165808,3,139.70069,35.92769,20211003171113,3,139.76045,35.8016,0,1343291425N,10108658437N,20211003_428533_5
20211003,428574,9,20211003180501,3,139.79579,35.99957,20211003185108,3,139.82806,35.80013,2,1340783909N,cluster_5620955863_9967280109N,20211003_428574_9
20211003,428574,22,20211003225032,3,139.7021,35.84749,20211003232859,3,139.75591,35.9958,2,cluster_7204798666_7204798667N,1341142328N,20211003_428574_22
20211003,428587,35,20211003125846,3,139.70122,35.92699,20211003130810,3,139.70172,35.84689,2,2332537850N,1189275695N,20211003_428587_35
20211003,428587,37,20211003144215,3,139.7015,35.84718,20211003153215,3,139.79489,35.99773,2,7204798677N,10784499655N,20211003_428587_37
20211003,428587,38,20211003161513,3,139.79368,35.99757,20211003163231,3,139.79492,35.9976,2,cluster_10784499753_10784499938N,10784499655N,20211003_428587_38
20211003,428666,1,20211003195805,3,139.83509,35.85015,20211003203119,3,139.79574,35.9988,4,1417062591N,1340783909N,20211003_428666_1
20211003,428666,2,20211003212504,3,139.79575,35.99978,20211003220821,3,139.70029,35.84641,4,1340783909N,7204829785N,20211003_428666_2
20211003,428666,3,20211004000922,3,139.70033,35.84674,20211004005057,3,139.79579,35.9985,4,7204829785N,1340783909N,20211003_428666_3
20211003,428722,1,20211003060115,3,139.75621,35.97026,20211003061300,2,139.7002,35.94245,1,1340955559N,1343280850N,20211003_428722_1
20211003,428722,5,20211003153603,2,139.70035,35.94255,20211003154728,2,139.74599,35.96858,1,1343280850N,10725097642N,20211003_428722_5
20211003,428722,6,20211003162136,2,139.75311,35.96935,20211003162158,2,139.75581,35.96964,1,1078517474N,1342572110N,20211003_428722_6
20211003,428750,4,20211003190104,3,139.8780327,35.8005846,20211003192231,3,139.7013232,35.9264855,0,465291269N,2332537863N,20211003_428750_4
20211003,428750,5,20211003234441,3,139.7006533,35.9276453,20211004000720,3,139.8780327,35.8008346,0,1343291425N,6288519490N,20211003_428750_5
20211003,428796,1,20211003065929,0,139.760382,35.8016436,20211003071119,0,139.7002833,35.9277653,3,308934664N,529143487N,20211003_428796_1
20211003,428796,2,20211003154307,0,139.7013432,35.9269054,20211003155530,0,139.760772,35.8007337,3,370268754N,308934664N,20211003_428796_2
20211003,428879,23,20211003181715,3,139.7003264,35.8466344,20211003182915,3,139.8753613,35.8502182,0,1996446701N,12035891996N,20211003_428879_23
20211003,428879,24,20211003182937,3,139.8778108,35.8546376,20211003183215,3,139.8986884,35.8774941,0,6386980094N,5898861250N,20211003_428879_24
20211003,428879,29,20211003215150,3,139.8990283,35.8775441,20211003215949,3,139.8285364,35.8007851,0,5898861250N,1417200527N,20211003_428879_29
20211003,428904,2,20211003101112,0,139.7020662,35.8469943,20211003103244,3,139.8516734,35.8449085,0,2550132181N,cluster_2485844312_2916986816_534610349_917788288_#1moreN,20211003_428904_2
20211003,428904,3,20211003120056,3,139.8517634,35.8448985,20211003123332,2,139.8467224,35.882504,0,cluster_2485844312_2916986816_534610349_917788288_#1moreN,1349179099N,20211003_428904_3
20211003,428904,4,20211003130437,2,139.848353,35.863886,20211003131343,3,139.8542732,35.8438387,0,1349175477N,944741549N,20211003_428904_4
20211003,428904,5,20211003135046,2,139.8542632,35.8438787,20211003141345,2,139.8288444,35.8729545,0,944741549N,4683901345N,20211003_428904_5
20211003,428904,6,20211003143004,2,139.8061264,35.8710345,20211003154128,3,139.8529733,35.8460484,0,2143415882N,5811575879N,20211003_428904_6
20211003,428904,7,20211003165917,3,139.8529533,35.8457485,20211003170132,3,139.8516334,35.8450285,0,5811575879N,cluster_2485844312_2916986816_534610349_917788288_#1moreN,20211003_428904_7
20211003,428904,8,20211003180719,3,139.8519134,35.8449685,20211003183906,0,139.7008863,35.8466944,0,cluster_2485844312_2916986816_534610349_917788288_#1moreN,2550126961N,20211003_428904_8
20211003,428924,1,20211003122534,2,139.7523309,35.8883602,20211003124825,2,139.7983524,35.9781484,2,1377284313N,1340738168N,20211003_428924_1
20211003,428924,2,20211003142908,2,139.8152306,35.9895076,20211003144750,2,139.8980462,35.9312155,2,cluster_1340783148_8496862369N,cluster_1347488752_9432826227N,20211003_428924_2
20211003,428924,4,20211003165548,0,139.8999082,35.878014,20211003171656,2,139.7522612,35.8650334,2,5478033280N,1184347920N,20211003_428924_4
20211003,428924,5,20211003181829,2,139.7581505,35.8737427,20211003181852,2,139.7601903,35.8745827,2,1971996418N,2652084398N,20211003_428924_5
20211003,428924,6,20211003184746,2,139.7812483,35.8791327,20211003191612,0,139.760952,35.8000538,2,cluster_1377344769_1874521372N,308934664N,20211003_428924_6
20211003,428968,1,20211003064703,2,139.7019425,35.9427134,20211003064838,2,139.7065019,35.9432034,4,7159278576N,1343282047N,20211003_428968_1
20211003,428968,2,20211003074615,2,139.7290995,35.9355637,20211003075049,2,139.7585077,35.9167659,4,cluster_1342345122_1678061149N,1380282986N,20211003_428968_2
20211003,428968,3,20211003190346,2,139.7594477,35.9162261,20211003191539,2,139.7000427,35.9424234,4,4771458641N,cluster_1343281248_1343281806N,20211003_428968_3
20211003,429003,1,20211003060231,3,139.74937,35.80574,20211003060438,3,139.75313,35.8009,1,1185506984N,5730522963N,20211003_429003_1
20211003,429003,4,20211003101045,3,139.76053,35.80094,20211003101045,3,139.76053,35.80094,1,cluster_10108597105_2350102566N,cluster_10108597105_2350102566N,20211003_429003_4
20211003,429003,5,20211003102433,3,139.75594,35.80925,20211003102433,3,139.75594,35.80925,1,1185507285N,1185507285N,20211003_429003_5
20211003,429021,4,20211003095726,3,139.7009,35.84669,20211003101248,3,139.8352,35.84675,2,1408485447N,3816324727N,20211003_429021_4
20211003,429021,5,20211003122358,3,139.82684,35.84396,20211003124236,3,139.70095,35.8469,2,534611130N,2348758507N,20211003_429021_5
20211003,429027,1,20211003074443,2,139.88391,35.92472,20211003075015,2,139.89987,35.92185,2,1346880725N,9873796488N,20211003_429027_1
20211003,429027,5,20211003221826,1,139.8289,35.8017,20211003224713,2,139.8992,35.92111,2,559436170N,1346906436N,20211003_429027_5
20211003,429027,6,20211003233140,2,139.89999,35.88244,20211003233605,2,139.88278,35.91636,2,4328731712N,1347488824N,20211003_429027_6
20211003,429027,7,20211003234613,2,139.88359,35.92787,20211003234613,2,139.88359,35.92787,2,4691896633N,4691896633N,20211003_429027_7
20211003,429045,1,20211003002053,3,139.85807,35.99991,20211003005528,3,139.82865,35.80118,2,1347516053N,2579845692N,20211003_429045_1
20211003,429045,17,20211003075650,3,139.82787,35.80005,20211003083452,3,139.85833,35.99894,2,cluster_5620955863_9967280109N,cluster_1346911034_1347516165N,20211003_429045_17
20211003,429045,18,20211003093032,3,139.85886,35.9983,20211003093225,3,139.8635,35.99013,2,cluster_1346911034_1347516165N,cluster_1346936038_1347515937N,20211003_429045_18
20211003,429045,19,20211003094616,3,139.86343,35.98995,20211003094930,3,139.85347,35.99287,2,331117147N,1346907484N,20211003_429045_19
20211003,429045,20,20211003100906,3,139.85191,35.99146,20211003101220,3,139.86,35.985,2,cluster_11230485889_11230485890_1346884813N,11734718157N,20211003_429045_20
20211003,429045,21,20211003111857,3,139.85955,35.98421,20211003115446,3,139.82825,35.80063,2,2903204892N,1417200527N,20211003_429045_21
20211003,429045,39,20211003221330,3,139.79303,35.99832,20211003222858,3,139.85835,35.999,2,cluster_1341071702_599892711N,cluster_1346911034_1347516165N,20211003_429045_39
20211003,429045,40,20211003231226,3,139.85813,35.9995,20211003232325,3,139.89879,35.93083,2,1347516104N,cluster_1347488752_9432826227N,20211003_429045_40
20211003,429055,17,20211003181851,3,139.89986,35.87795,20211003183006,3,139.86038,35.83271,1,cluster_1503594210_7947221530N,2938567035N,20211003_429055_17
20211003,429055,18,20211003185928,3,139.86037,35.83271,20211003193932,3,139.79222,35.99977,1,2938567035N,10784499818N,20211003_429055_18
20211003,429077,1,20211003021819,3,139.74974,35.85263,20211003022100,3,139.75987,35.8505,3,9890815041N,2352927451N,20211003_429077_1
20211003,429077,2,20211003025816,3,139.75986,35.85047,20211003030346,3,139.77167,35.84877,3,2352927451N,cluster_800074687_800074688N,20211003_429077_2
20211003,429077,3,20211003030550,3,139.77737,35.84848,20211003030605,3,139.77958,35.8485,3,cluster_2652113130_2652113132N,800074722N,20211003_429077_3
20211003,429077,4,20211003030640,3,139.78541,35.84813,20211003031516,3,139.87458,35.84907,3,1270153976N,896580418N,20211003_429077_4
20211003,429077,5,20211003031541,3,139.8771,35.85317,20211003031849,3,139.89968,35.87809,3,5857526587N,cluster_1503594210_7947221530N,20211003_429077_5
20211003,429077,21,20211003121203,3,139.89909,35.87751,20211003122714,3,139.76742,35.84872,3,5898861250N,2352927498N,20211003_429077_21
20211003,429077,22,20211003135002,3,139.76561,35.84933,20211003135532,3,139.74775,35.85202,3,cluster_2352927419_2352927469N,2388029293N,20211003_429077_22
20211003,429119,11,20211003195039,3,139.7009832,35.9272654,20211003201455,3,139.760622,35.8011636,0,2332537850N,cluster_10108597105_2350102566N,20211003_429119_11
20211003,429185,1,20211003084737,2,139.7826151,35.9261261,20211003090658,2,139.7523256,35.9986954,2,6965276040N,cluster_10294734214_7503194189N,20211003_429185_1
20211003,429185,4,20211003223651,2,139.7523656,35.9992253,20211003225149,2,139.7826151,35.9261461,2,cluster_10294734213_10294734218_10294734223_10294734224_#3moreN,6965276040N,20211003_429185_4
20211003,429186,3,20211003195752,3,139.89995,35.87802,20211003200554,3,139.82856,35.80103,3,cluster_1503594210_7947221530N,2579845692N,20211003_429186_3
20211003,429186,8,20211003224651,3,139.82843,35.80102,20211003225452,3,139.89941,35.87788,3,2579845692N,cluster_1503594210_7947221530N,20211003_429186_8
20211003,429207,1,20211003085507,3,139.8372,35.99599,20211003085738,3,139.84519,35.99043,1,cluster_11049063516_1347504359N,4691568595N,20211003_429207_1
20211003,429207,2,20211003100225,3,139.84607,35.99503,20211003100326,3,139.83716,35.99582,1,271731053N,cluster_11049063516_1347504359N,20211003_429207_2
20211003,429207,4,20211003110139,3,139.83746,35.99607,20211003110504,3,139.84522,35.99064,1,cluster_11049063516_1347504359N,4691568595N,20211003_429207_4
20211003,429207,5,20211003115933,3,139.8481,35.99377,20211003120111,3,139.83423,35.99558,1,6108176159N,11049063477N,20211003_429207_5
20211003,429207,6,20211003133046,3,139.83731,35.99607,20211003133423,3,139.84529,35.99055,1,cluster_11049063516_1347504359N,4691568595N,20211003_429207_6
20211003,429207,7,20211003142511,3,139.8561,35.98619,20211003143856,3,139.89914,35.99017,1,cluster_11230485843_2889265998_2889265999N,1355070875N,20211003_429207_7
20211003,429207,12,20211003191734,3,139.89942,35.99048,20211003193425,3,139.83798,35.99583,1,1355065416N,cluster_11049498011_11050303277N,20211003_429207_12
20211003,429207,14,20211003223042,3,139.82377,35.9939,20211003231218,3,139.70184,35.84692,1,11061841979N,2663068630N,20211003_429207_14
20211003,429226,25,20211003183655,3,139.8777828,35.8003946,20211003185951,3,139.7013432,35.9265655,4,465291269N,2332537863N,20211003_429226_25
20211003,429226,26,20211003211153,3,139.7008432,35.9275353,20211003213745,3,139.760982,35.8001937,4,1343291425N,cluster_10108597094_1993130466N,20211003_429226_26
20211003,429247,1,20211003103944,3,139.74348,35.99873,20211003105037,3,139.73139,35.96219,0,3802999015N,1416834821N,20211003_429247_1
20211003,429247,2,20211003110151,3,139.72595,35.95494,20211003110814,3,139.70139,35.94259,0,cluster_1416834509_1416834511N,1343282355N,20211003_429247_2
20211003,429247,3,20211003111651,3,139.70043,35.92789,20211003112451,3,139.74026,35.84691,0,1343291425N,2350646740N,20211003_429247_3
20211003,429247,4,20211003115019,3,139.74853,35.84435,20211003115401,3,139.76061,35.80121,0,1409997981N,cluster_10108597105_2350102566N,20211003_429247_4
20211003,429247,6,20211003164925,3,139.80173,35.8014,20211003174454,3,139.7432,35.99967,0,1270148548N,3802999015N,20211003_429247_6
20211003,429257,1,20211003005636,3,139.74615,35.94622,20211003010424,3,139.77255,35.9615,1,cluster_1343318672_504755439N,cluster_10292525303_1340847550N,20211003_429257_1
20211003,429257,2,20211003021159,3,139.76817,35.97007,20211003021432,3,139.75673,35.97346,1,cluster_10294280123_10294280153_10294280154_10294280155_#2moreN,2649499092N,20211003_429257_2
20211003,429257,3,20211003031905,3,139.74021,35.96798,20211003032726,3,139.70048,35.94246,1,1340929898N,1343280850N,20211003_429257_3
20211003,429277,1,20211003193011,2,139.8768221,35.8249815,20211003193433,2,139.8772527,35.8044641,3,6292248520N,1520986160N,20211003_429277_1
20211003,429291,1,20211003144428,3,139.83752,35.99921,20211003150921,3,139.88352,35.91542,4,1347504366N,1347488824N,20211003_429291_1
20211003,429291,2,20211003160342,3,139.89274,35.90699,20211003162005,3,139.82825,35.8004,4,cluster_11755603134_11755603135_5680930437_7311182152N,cluster_5620955863_9967280109N,20211003_429291_2
20211003,429291,5,20211003183206,3,139.82879,35.80161,20211003183651,3,139.87454,35.84916,4,2579787329N,896580418N,20211003_429291_5
20211003,429291,6,20211003183713,3,139.87711,35.85339,20211003184442,3,139.89265,35.90706,4,5808316394N,cluster_11755603134_11755603135_5680930437_7311182152N,20211003_429291_6
20211003,429291,7,20211003195045,3,139.89395,35.90414,20211003200437,3,139.82909,35.80169,4,cluster_11117973879_8485929995N,2579787329N,20211003_429291_7
20211003,429291,9,20211003213420,3,139.82814,35.8007,20211003214638,3,139.89077,35.90379,4,1417200527N,12064870643N,20211003_429291_9
20211003,429291,10,20211003223007,3,139.89707,35.89304,20211003225351,3,139.70076,35.92722,4,cluster_11757139059_11757139062N,2332537863N,20211003_429291_10
20211003,429368,1,20211003000602,3,139.7237298,35.9536418,20211003001059,3,139.7016225,35.9424834,3,1416834470N,1343282355N,20211003_429368_1
20211003,429368,20,20211003085928,3,139.7137584,35.9993046,20211003091104,3,139.7284491,35.9573711,3,cluster_1340990489_4782557331N,4298098660N,20211003_429368_20
20211003,429368,21,20211003212301,3,139.7236498,35.9537018,20211003215203,3,139.760732,35.8008337,3,1416834470N,cluster_10108597105_2350102566N,20211003_429368_21
20211003,429383,1,20211003011454,3,139.79573,35.99978,20211003015221,3,139.75112,35.81148,3,1340783909N,1185506871N,20211003_429383_1
20211003,429383,2,20211003113128,3,139.75005,35.81096,20211003113611,3,139.75267,35.80951,3,1185506457N,1185506589N,20211003_429383_2
20211003,429383,3,20211003133610,3,139.75272,35.80949,20211003143054,3,139.79263,35.99897,3,1185506589N,10784499818N,20211003_429383_3
20211003,429393,1,20211003075852,2,139.7958723,35.9896772,20211003075923,2,139.7912927,35.9894972,4,309578895N,6108781880N,20211003_429393_1
20211003,429393,2,20211003082247,2,139.8008519,35.9896473,20211003082348,2,139.8052315,35.9886075,4,271731019N,1340741946N,20211003_429393_2
20211003,429393,3,20211003112851,2,139.7959123,35.9896772,20211003113118,3,139.7900728,35.9871074,4,309578895N,1340974503N,20211003_429393_3
20211003,429393,4,20211003122517,2,139.800202,35.9897473,20211003122638,2,139.8068214,35.9882176,4,1340784309N,6108502224N,20211003_429393_4
20211003,429393,5,20211003135010,2,139.8108612,35.9813583,20211003135120,2,139.8144009,35.9814484,4,2082744955N,cluster_1340741844_4691534468N,20211003_429393_5
20211003,429447,1,20211003153720,0,139.8280864,35.8004752,20211003154433,0,139.8991283,35.877764,1,559436170N,5478033279N,20211003_429447_1
20211003,429447,3,20211003205801,0,139.8993583,35.877724,20211003210551,0,139.8281864,35.8004852,1,5478033280N,559436170N,20211003_429447_3
20211003,429468,10,20211003072628,3,139.70141,35.92684,20211003073334,3,139.74028,35.84693,0,2332537850N,2350646740N,20211003_429468_10
20211003,429468,11,20211003073414,3,139.74651,35.84528,20211003073753,3,139.76056,35.80117,0,cluster_1226695505_1226695555N,cluster_10108597105_2350102566N,20211003_429468_11
20211003,429471,40,20211003192735,3,139.70134,35.92698,20211003194227,3,139.76057,35.80153,4,2332537850N,cluster_10108597105_2350102566N,20211003_429471_40
20211003,429494,1,20211003184309,2,139.7564381,35.9152461,20211003185607,2,139.7158925,35.9064681,2,1380282791N,cluster_3490825130_3490825135N,20211003_429494_1
20211003,429494,2,20211003190705,2,139.7163124,35.9066281,20211003192334,2,139.756608,35.915456,2,6345696987N,1380282791N,20211003_429494_2
20211003,429522,1,20211003000516,3,139.7565053,35.9968657,20211003003200,3,139.7940875,35.8717941,1,1341142328N,cluster_309589780_6322642845N,20211003_429522_1
20211003,429522,2,20211003010744,3,139.7941975,35.8714342,20211003013624,3,139.7565653,35.9973356,1,6904830032N,1341142328N,20211003_429522_2
20211003,429522,3,20211003021200,3,139.7575052,35.9989455,20211003021507,3,139.7526158,35.9886965,1,1378094343N,309581852N,20211003_429522_3
