運行日,運行ID1,トリップ番号,自動車の用途,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,edge_id_origin,edge_id_destination,rou_id
20211003,306748,2,2,20211003070327,3,139.7440687,35.9198148,20211003071541,3,139.7744286,35.8830719,1343122197N,1377344986N,20211003_306748_2
20211003,306748,3,2,20211003072418,3,139.7783187,35.8729634,20211003073718,3,139.8159261,35.8420287,6910936220N,1973323386N,20211003_306748_3
20211003,306748,4,2,20211003161020,3,139.8183963,35.8276411,20211003161850,3,139.8047579,35.8132535,1417083987N,6817300698N,20211003_306748_4
20211003,306766,1,3,20211003051844,3,139.86399,35.83117,20211003052721,3,139.82097,35.75116,934214312N,1347548388N,20211003_306766_1
20211003,306766,11,3,20211003082214,3,139.82082,35.75182,20211003083009,3,139.85787,35.83607,1347548388N,4453077965N,20211003_306766_11
20211003,306766,12,3,20211003084558,3,139.86364,35.83349,20211003084558,3,139.86364,35.83349,547803688N,4770556600N,20211003_306766_12
20211003,306766,13,3,20211003120343,3,139.85332,35.82821,20211003121149,3,139.82105,35.75163,cluster_5647162340_934193953N,1347548388N,20211003_306766_13
20211003,306766,29,3,20211003144228,3,139.82066,35.74998,20211003145527,3,139.8667,35.8298,1347548388N,2941850614N,20211003_306766_29
20211003,306767,6,3,20211003201721,3,139.626354,35.8088578,20211003202950,3,139.7083785,35.7502882,1739955909N,9349903034N,20211003_306767_6
20211003,306767,19,3,20211003231411,3,139.7084384,35.7533378,20211003232553,3,139.6252141,35.807438,9349903034N,1165290867N,20211003_306767_19
20211003,306789,1,1,20211003093341,3,139.99953,35.84415,20211003100842,3,139.83047,35.99531,3727899440N,11049063197N,20211003_306789_1
20211003,306810,1,2,20211003005433,3,139.64031,36.08196,20211003012404,3,139.74716,35.79007,cluster_1348990553_5611601802_5611602524N,1347944352N,20211003_306810_1
20211003,306810,2,2,20211003014454,3,139.74643,35.79533,20211003015735,3,139.74077,35.75259,1347944540N,9309552105N,20211003_306810_2
20211003,306826,1,2,20211003044032,3,139.64854,36.03389,20211003051720,3,139.82101,35.75009,2822042734N,1347548388N,20211003_306826_1
20211003,306846,1,2,20211003042036,3,139.99976,35.77288,20211003042532,3,139.99877,35.75072,1295607139N,1295607139N,20211003_306846_1
20211003,306846,6,2,20211003091731,3,139.84897,35.75094,20211003095551,3,139.91058,35.86646,2381951330N,cluster_11333261163_11333261164_11333261165_11333261166_#4moreN,20211003_306846_6
20211003,306846,7,2,20211003120028,3,139.91513,35.87335,20211003121714,3,139.92237,35.88719,cluster_11708707548_1503594058N,11773840437N,20211003_306846_7
20211003,306846,8,2,20211003150015,3,139.92128,35.88697,20211003152411,3,139.99879,35.84496,11773840437N,3727899440N,20211003_306846_8
20211003,306862,2,1,20211003103055,1,139.70837,35.7502,20211003104241,0,139.62619,35.80852,4361138358N,2550126961N,20211003_306862_2
20211003,306862,7,1,20211003191323,0,139.6254,35.80787,20211003192455,1,139.70625,35.75973,2550132181N,5432829255N,20211003_306862_7
20211003,306862,8,1,20211003192538,1,139.70862,35.75255,20211003192549,1,139.70847,35.75076,4361138358N,5432829255N,20211003_306862_8
20211003,306867,5,2,20211003205619,3,139.625884,35.8084079,20211003211044,3,139.7111583,35.7505382,1165290867N,9349903034N,20211003_306867_5
20211003,306867,6,2,20211003211330,3,139.7412357,35.7529786,20211003211705,3,139.7772922,35.759619,9309552105N,1347910806N,20211003_306867_6
20211003,306867,7,2,20211003211800,3,139.7886212,35.7609492,20211003212104,3,139.8210389,35.7515912,cluster_1177264546_5553630628N,1347548388N,20211003_306867_7
20211003,306867,9,2,20211003224214,3,139.7082385,35.751808,20211003225446,3,139.625413,35.848273,9349903034N,2550123401N,20211003_306867_9
20211003,306911,1,1,20211003144139,2,139.73741,35.75898,20211003144609,1,139.79219,35.76158,9309552105N,7902559675N,20211003_306911_1
20211003,306911,2,1,20211003144637,1,139.79939,35.76218,20211003144834,1,139.82101,35.75153,7902559674N,7902559675N,20211003_306911_2
20211003,306911,4,1,20211003192449,1,139.82089,35.7503,20211003193702,2,139.73804,35.75343,7902559674N,9309552105N,20211003_306911_4
20211003,306921,3,3,20211003164433,3,139.64046,36.08217,20211003165102,3,139.62539,36.04773,cluster_1348990553_5611601802_5611602524N,2822042734N,20211003_306921_3
20211003,306970,11,2,20211003055035,3,139.9978439,35.9798941,20211003055721,3,139.9221658,35.8970407,1346863685N,cluster_278881207_7039965318N,20211003_306970_11
20211003,306970,12,2,20211003055757,3,139.914497,35.8897416,20211003055818,3,139.9101875,35.8850225,11773840437N,cluster_11883852418_11883852420_1503595144N,20211003_306970_12
20211003,306970,13,2,20211003055839,3,139.9054678,35.8810734,20211003060856,3,139.820899,35.7504814,11752334817N,1347548388N,20211003_306970_13
20211003,307044,14,2,20211003184156,3,139.62624,35.80873,20211003185556,3,139.70851,35.75139,1739955909N,9349903034N,20211003_307044_14
20211003,307044,19,2,20211003204730,3,139.70845,35.75119,20211003205938,3,139.62622,35.80843,9349903034N,1739955909N,20211003_307044_19
20211003,307050,4,3,20211003004300,3,139.7421255,35.7538686,20211003004351,3,139.7496846,35.7597282,9309552105N,1347944519N,20211003_307050_4
20211003,307050,5,3,20211003004419,3,139.755184,35.762618,20211003005908,3,139.7596217,35.8138919,1988534485N,cluster_1992730862_1992730879N,20211003_307050_5
20211003,307050,6,3,20211003011458,3,139.7598417,35.813302,20211003011805,3,139.7587018,35.8101625,cluster_1992730888_2687999446N,cluster_2156964694_2156964696N,20211003_307050_6
20211003,307060,3,3,20211003054713,3,139.77629,35.94258,20211003055610,3,139.7604,35.98403,cluster_10050125938_1340919405N,1341140812N,20211003_307060_3
20211003,307060,4,3,20211003060730,3,139.75275,35.99184,20211003061900,3,139.72641,36.01953,10294734406N,3820112721N,20211003_307060_4
20211003,307060,5,3,20211003062833,3,139.72462,36.02493,20211003064154,3,139.78609,36.03004,3820088347N,11212020812N,20211003_307060_5
20211003,307060,6,3,20211003075538,3,139.78875,36.0394,20211003080315,3,139.77731,36.08315,11030125615N,717406787N,20211003_307060_6
20211003,307060,12,3,20211003133057,3,139.77732,36.08215,20211003133813,3,139.78964,36.03801,717406787N,11212020812N,20211003_307060_12
20211003,307060,13,3,20211003141523,3,139.7894,36.03789,20211003141523,3,139.7894,36.03789,11030125615N,11212020812N,20211003_307060_13
20211003,307060,14,3,20211003141758,3,139.78358,36.04381,20211003141758,3,139.78358,36.04381,1693134071N,1693134071N,20211003_307060_14
20211003,307060,15,3,20211003142417,3,139.77624,36.08103,20211003142417,3,139.77624,36.08103,717406787N,717406787N,20211003_307060_15
20211003,307069,1,2,20211003070205,3,139.63355,35.79751,20211003071151,3,139.70848,35.75098,1165290867N,9349903034N,20211003_307069_1
20211003,307069,7,2,20211003162106,3,139.90554,35.75956,20211003162124,3,139.90173,35.75975,cluster_5795937101_926328335N,311301162N,20211003_307069_7
20211003,307069,8,2,20211003162150,3,139.89572,35.76764,20211003164317,3,139.63368,35.81624,6403175419N,4398319784N,20211003_307069_8
20211003,307093,1,2,20211003203839,3,139.82613,35.81252,20211003203945,3,139.82298,35.81506,2378829949N,8280223002N,20211003_307093_1
20211003,307094,2,3,20211003172310,3,139.98503,36.08188,20211003174842,3,139.94353,35.98608,1355066960N,4254649654N,20211003_307094_2
20211003,307094,3,3,20211003180521,3,139.93471,35.98968,20211003191826,3,139.62508,35.80744,4254649654N,1165290867N,20211003_307094_3
20211003,307094,4,3,20211003210158,3,139.62527,35.84592,20211003220005,3,139.99991,35.87748,2550123400N,cluster_11708707548_1503594058N,20211003_307094_4
20211003,307099,6,2,20211003235320,3,139.6399311,36.0833233,20211004002408,3,139.6257395,35.9593071,cluster_1348990553_5611601802_5611602524N,4057411508N,20211003_307099_6
20211003,307146,1,1,20211003074757,2,139.9520217,35.9141299,20211003080705,3,139.9202913,35.7509314,6534685700N,11715972345N,20211003_307146_1
20211003,307146,8,1,20211003204000,3,139.9203013,35.7515813,20211003210103,2,139.9526716,35.9142399,11715972345N,6534685700N,20211003_307146_8
20211003,307151,1,1,20211003043815,3,139.66826,35.75425,20211003044024,2,139.67068,35.75104,2622527330N,2323880604N,20211003_307151_1
20211003,307182,1,2,20211003000002,3,139.9308842,35.9054,20211003002717,3,139.9844214,36.083192,1506367289N,1355066960N,20211003_307182_1
20211003,307188,1,2,20211003110409,3,139.7557621,35.8271784,20211003110635,0,139.7557821,35.8272684,2661338156N,1226696414N,20211003_307188_1
20211003,307188,2,2,20211003114334,3,139.7557621,35.8272184,20211003115617,0,139.7273452,35.8174285,2661338156N,2156964712N,20211003_307188_2
20211003,307190,2,3,20211003034913,3,139.62694,35.89265,20211003043303,3,139.8585,35.83747,1344678600N,809908706N,20211003_307190_2
20211003,307190,3,3,20211003043352,3,139.86391,35.83283,20211003043352,3,139.86391,35.83283,547803688N,547803688N,20211003_307190_3
20211003,307190,4,3,20211003052753,3,139.84595,35.84441,20211003060615,3,139.62542,35.84734,1520978431N,2550123401N,20211003_307190_4
20211003,307197,2,1,20211003004104,3,139.70861,35.75068,20211003011034,3,139.67783,35.82506,9349903034N,4398324277N,20211003_307197_2
20211003,307197,3,1,20211003011847,3,139.68263,35.81144,20211003013236,3,139.71126,35.75044,1739955909N,9349903034N,20211003_307197_3
20211003,307211,18,2,20211003211649,3,139.89517,35.76816,20211003212933,3,139.90006,35.8858,6403175419N,cluster_11662327376_11755093514_1505133893N,20211003_307211_18
20211003,307219,3,3,20211003030238,3,139.82079,35.75182,20211003032415,3,139.90742,35.79929,1347548388N,926357856N,20211003_307219_3
20211003,307219,4,3,20211003040920,3,139.9073,35.79932,20211003042723,3,139.82111,35.75177,926357856N,1347548388N,20211003_307219_4
20211003,307229,8,1,20211003171043,0,139.87747,35.8031,20211003171436,0,139.83835,35.84527,465290731N,206411390N,20211003_307229_8
20211003,307229,9,1,20211003171538,0,139.82344,35.85009,20211003173351,2,139.69205,35.94563,1519451927N,3789970486N,20211003_307229_9
20211003,307229,10,1,20211003211222,2,139.68892,35.94323,20211003220055,2,139.91888,35.75062,3328446438N,11715972345N,20211003_307229_10
20211003,307237,1,2,20211003124019,3,139.9986198,36.0799126,20211003131407,3,139.6261837,36.0479685,1355066960N,2822042734N,20211003_307237_1
20211003,307254,1,3,20211003181918,3,139.74618,35.92048,20211003191316,3,139.63741,35.77213,1343121733N,2622527330N,20211003_307254_1
20211003,307254,2,3,20211003200200,3,139.64077,35.77682,20211003204548,3,139.74649,35.92074,2622527330N,1343121733N,20211003_307254_2
20211003,307254,3,3,20211003222303,3,139.74617,35.92037,20211003225625,3,139.67491,35.82881,1343121733N,4398324277N,20211003_307254_3
20211003,307254,4,3,20211003234710,3,139.67391,35.82986,20211003235134,3,139.66817,35.83626,1174868544N,2550123401N,20211003_307254_4
20211003,307264,2,3,20211003235714,3,139.91013,35.88518,20211003235733,3,139.90663,35.88222,cluster_1503595181_1503595186_6930470214N,1503594685N,20211003_307264_2
20211003,307267,1,1,20211003045755,2,139.66783,35.78954,20211003051316,2,139.62526,35.84848,2622527330N,2550123401N,20211003_307267_1
20211003,307267,3,1,20211003054444,3,139.62608,35.84756,20211003055843,3,139.67107,35.78937,2550123400N,2622527330N,20211003_307267_3
20211003,307267,4,1,20211003063016,3,139.6711,35.78939,20211003063227,2,139.66888,35.7906,2622527330N,2622527330N,20211003_307267_4
20211003,307267,5,1,20211003064244,2,139.66998,35.79049,20211003073724,0,139.6263,35.80863,2622527330N,2550126961N,20211003_307267_5
20211003,307272,1,1,20211003074108,3,139.74352,36.02946,20211003080028,2,139.73607,36.0266,3820126642N,3820126642N,20211003_307272_1
20211003,307272,2,1,20211003090534,2,139.73482,36.02455,20211003091035,2,139.72374,36.01926,1356051741N,3820088347N,20211003_307272_2
20211003,307272,3,1,20211003094641,2,139.72215,36.02052,20211003095732,2,139.73711,36.02825,3820088353N,3820126642N,20211003_307272_3
20211003,307272,4,1,20211003123522,2,139.74243,36.02605,20211003124716,2,139.74615,36.03378,3820126642N,1691900413N,20211003_307272_4
20211003,307272,5,1,20211003134624,2,139.74687,36.03352,20211003135002,2,139.73865,36.02574,1691900413N,3820126642N,20211003_307272_5
20211003,307285,2,3,20211003021018,3,139.62613,35.80859,20211003023426,3,139.90409,35.76022,1739955909N,cluster_5795937101_926328335N,20211003_307285_2
20211003,307285,3,3,20211003023501,3,139.91126,35.7582,20211003023548,3,139.91917,35.75109,cluster_4360275645_9679906887N,11715972345N,20211003_307285_3
20211003,307285,11,3,20211003063713,3,139.77073,35.76682,20211003063713,3,139.77073,35.76682,cluster_10122776279_1170439017N,cluster_10122776279_1170439017N,20211003_307285_11
20211003,307285,12,3,20211003063907,3,139.77028,35.773,20211003063907,3,139.77028,35.773,cluster_10122776279_1170439017N,cluster_1347910772_3399699846_3399699849N,20211003_307285_12
20211003,307285,13,3,20211003064051,3,139.77007,35.78058,20211003064051,3,139.77007,35.78058,cluster_10122776279_1170439017N,cluster_1347910772_3399699846_3399699849N,20211003_307285_13
20211003,307285,14,3,20211003091346,3,139.71997,35.80661,20211003091346,3,139.71997,35.80661,cluster_1168290017_11919641304_11919641312N,cluster_1168290017_11919641304_11919641312N,20211003_307285_14
20211003,307287,1,3,20211003162701,3,139.77752,35.78266,20211003164928,3,139.80761,35.83415,1347910806N,cluster_10301585002_10301585003_10301585004_10301585005_#1moreN,20211003_307287_1
20211003,307287,2,3,20211003173228,3,139.81583,35.82809,20211003181539,3,139.73729,35.75077,cluster_360704537_360704538N,9309552105N,20211003_307287_2
20211003,307287,3,3,20211003185038,3,139.73751,35.75082,20211003185042,3,139.73765,35.75067,9309552105N,9309552105N,20211003_307287_3
20211003,307287,4,3,20211003191641,3,139.76974,35.7505,20211003193621,3,139.80763,35.8341,cluster_10122776283_10122776293_10122776297_1170438139N,cluster_10301585002_10301585003_10301585004_10301585005_#1moreN,20211003_307287_4
20211003,307287,5,3,20211003201732,3,139.82039,35.83306,20211003202914,3,139.82095,35.75023,1182813353N,1347548388N,20211003_307287_5
20211003,307287,9,3,20211003214607,3,139.80046,35.75147,20211003215037,3,139.80322,35.77927,cluster_10048722957_10048723634_10076921948_10076921952_#1moreN,cluster_10048722935_10048723698_713285676N,20211003_307287_9
20211003,307305,38,3,20211003135940,3,139.9981,35.97996,20211003142354,3,139.97873,35.87344,1346863685N,cluster_11708707548_1503594058N,20211003_307305_38
20211003,307305,39,3,20211003164829,3,139.9786,35.87328,20211003175042,3,139.93803,35.75144,cluster_11708707548_1503594058N,11715972345N,20211003_307305_39
20211003,307306,10,2,20211003232942,3,139.99879,35.75112,20211003233323,3,139.99991,35.77325,1295607139N,1295607139N,20211003_307306_10
20211003,307307,1,2,20211003004418,3,139.68213,35.95678,20211003004708,3,139.67817,35.94982,10774636749N,9969611476N,20211003_307307_1
20211003,307307,2,2,20211003050825,3,139.6362,35.96365,20211003050825,3,139.6362,35.96365,4057411508N,4057411508N,20211003_307307_2
20211003,307307,3,2,20211003051237,3,139.65599,35.95572,20211003051734,3,139.64876,35.96034,cluster_10774636685_10774636690N,4057411508N,20211003_307307_3
20211003,307307,4,2,20211003055455,3,139.64875,35.96034,20211003060049,3,139.62583,35.95948,4057411508N,4057411508N,20211003_307307_4
20211003,307307,5,2,20211003063621,3,139.62512,35.84977,20211003064604,3,139.66144,35.81678,2550123400N,4398319784N,20211003_307307_5
20211003,307307,6,2,20211003185352,3,139.67418,35.8162,20211003190853,3,139.6721,35.83784,4398319784N,2550123401N,20211003_307307_6
20211003,307307,7,2,20211003191908,3,139.6716,35.83728,20211003200715,3,139.64838,35.9604,2550123400N,4057411508N,20211003_307307_7
20211003,307307,8,2,20211003203153,3,139.64844,35.9604,20211003203536,3,139.62567,35.95939,4057411508N,4057411508N,20211003_307307_8
20211003,307307,10,2,20211003232119,3,139.62548,35.80791,20211003233844,3,139.6978,35.93013,1165290867N,10774636650N,20211003_307307_10
20211003,307355,16,2,20211003230427,3,139.62645,36.04816,20211003233450,3,139.99806,36.07991,2822042734N,1355066960N,20211003_307355_16
20211003,307377,1,2,20211003152842,3,139.81956,35.83309,20211003154341,3,139.82096,35.7516,1182815036N,1347548388N,20211003_307377_1
20211003,307377,2,2,20211003183514,3,139.96111,35.77742,20211003183538,3,139.95922,35.77572,1295607139N,1295607139N,20211003_307377_2
20211003,307377,3,2,20211003214502,3,139.82086,35.75082,20211003221933,3,139.63972,36.08317,1347548388N,cluster_1348990553_5611601802_5611602524N,20211003_307377_3
20211003,307378,1,1,20211003102717,2,139.6385045,35.7504262,20211003105127,0,139.7982804,35.7622293,2622527330N,7902559675N,20211003_307378_1
20211003,307378,2,1,20211003121234,2,139.8042598,35.7637693,20211003122440,2,139.7370761,35.7505588,cluster_10048722935_10048723698_713285676N,9309599324N,20211003_307378_2
20211003,307378,3,1,20211003125222,2,139.7084284,35.7526179,20211003130115,2,139.6819607,35.7506573,9349903034N,cluster_1415588159_9369282555N,20211003_307378_3
20211003,307394,1,3,20211003194256,3,139.64835,36.08255,20211003194739,3,139.62509,36.07989,cluster_1348990553_5611601802_5611602524N,cluster_1348990553_5611601802_5611602524N,20211003_307394_1
20211003,307394,15,3,20211004004734,3,139.62654,36.07942,20211004005055,3,139.64834,36.0827,cluster_1348990553_5611601802_5611602524N,cluster_4788176867_5611602550_7081581489N,20211003_307394_15
20211003,307403,3,3,20211003133039,3,139.64824,36.08225,20211003133528,3,139.62573,36.07973,cluster_1348990553_5611601802_5611602524N,cluster_1348990553_5611601802_5611602524N,20211003_307403_3
20211003,307403,4,3,20211003182259,3,139.62627,36.07949,20211003182804,3,139.64832,36.08257,cluster_1348990553_5611601802_5611602524N,cluster_4788176867_5611602550_7081581489N,20211003_307403_4
20211003,307410,2,2,20211003031031,3,139.6404012,36.0818235,20211003033231,3,139.6549368,35.9586197,cluster_1348990553_5611601802_5611602524N,4057411508N,20211003_307410_2
20211003,307410,3,2,20211003041433,3,139.6428477,35.963808,20211003041657,3,139.6250996,35.9590271,4057411508N,4057411508N,20211003_307410_3
20211003,307410,4,2,20211003050016,3,139.6249894,35.9635263,20211003051130,3,139.653877,35.9571198,4057411508N,4057411508N,20211003_307410_4
20211003,307410,5,2,20211003214604,3,139.6429077,35.963868,20211003221709,3,139.6397612,36.0830133,4057411508N,cluster_1348990553_5611601802_5611602524N,20211003_307410_5
20211003,307504,16,3,20211003075631,3,139.6459124,35.7976402,20211003081018,3,139.6893484,35.8020807,1165290867N,1165290867N,20211003_307504_16
20211003,307504,17,3,20211003090647,3,139.6893284,35.8021107,20211003095518,3,139.730949,35.948672,1165290867N,704992348N,20211003_307504_17
20211003,307537,20,2,20211003134622,3,139.62625,35.80894,20211003135407,3,139.62503,35.84905,1739955909N,2550123401N,20211003_307537_20
20211003,307537,22,2,20211003214259,3,139.66537,35.78135,20211003214307,3,139.6647,35.7815,2622527330N,2622527330N,20211003_307537_22
20211003,307540,5,3,20211003172519,3,139.8942,35.7696,20211003173931,3,139.85759,35.8386,6403175419N,2915874263N,20211003_307540_5
20211003,307540,6,3,20211003180406,3,139.85727,35.83973,20211003180501,3,139.85795,35.83852,853136856N,2915874263N,20211003_307540_6
20211003,307540,7,3,20211003182701,3,139.85739,35.83876,20211003191309,3,139.75225,35.99725,2915874263N,cluster_10294727572_10294734217_3295852802_3295852803N,20211003_307540_7
20211003,307540,8,3,20211003193242,3,139.75962,35.9929,20211003193449,3,139.77238,35.99825,5036854342N,1341041644N,20211003_307540_8
20211003,307540,9,3,20211003212815,3,139.78149,35.9955,20211003220432,3,139.99834,35.87743,4316014511N,cluster_11708707548_1503594058N,20211003_307540_9
20211003,307553,1,1,20211003073452,2,139.6986994,35.989785,20211003075520,2,139.6395312,36.0831933,1341175576N,cluster_1348990553_5611601802_5611602524N,20211003_307553_1
20211003,307553,3,1,20211003162656,2,139.6394912,36.0832933,20211003164807,2,139.7028991,35.9941747,cluster_1348990553_5611601802_5611602524N,cluster_10236770782_822894189N,20211003_307553_3
20211003,307563,2,2,20211003010424,2,139.8568357,35.7502018,20211003012656,2,139.7504234,35.7907243,1417152390N,1347944519N,20211003_307563_2
20211003,307563,3,2,20211003120202,3,139.7505234,35.7908143,20211003121643,2,139.7620241,35.7507397,1347944519N,cluster_2639133223_2639133224N,20211003_307563_3
20211003,307563,8,2,20211003172458,2,139.8565857,35.7510217,20211003175314,2,139.7512235,35.7821755,1417152390N,1347944519N,20211003_307563_8
20211003,307582,64,3,20211003150243,3,139.70841,35.7514,20211003151622,3,139.62518,35.84849,9349903034N,2550123401N,20211003_307582_64
20211003,307582,65,3,20211003153347,3,139.62511,35.84966,20211003154850,3,139.7086,35.75153,2550123400N,9349903034N,20211003_307582_65
20211003,307588,1,1,20211003151203,2,139.75067,35.76889,20211003151932,3,139.76851,35.75468,1347944519N,cluster_10122776283_10122776293_10122776297_1170438139N,20211003_307588_1
20211003,307588,2,1,20211003154008,2,139.7688,35.75592,20211003154828,2,139.79398,35.75123,cluster_10122776283_10122776293_10122776297_1170438139N,5632591008N,20211003_307588_2
20211003,307588,3,1,20211003160934,2,139.79759,35.75087,20211003162856,2,139.74745,35.77019,cluster_10048722924_10048723644_10076921938_10076921943_#4moreN,1347944519N,20211003_307588_3
20211003,307619,1,2,20211003160711,3,139.80724,35.86908,20211003164904,3,139.79534,36.03049,4738366927N,1340784113N,20211003_307619_1
20211003,307619,2,2,20211003181651,3,139.78114,36.04862,20211003182352,3,139.74697,36.06287,1693134071N,1691900413N,20211003_307619_2
20211003,307619,3,2,20211003185121,3,139.72388,36.0808,20211003185147,3,139.72335,36.08258,3820088353N,3820088353N,20211003_307619_3
20211003,307619,6,2,20211003212510,3,139.7342,36.08305,20211003213738,3,139.78805,36.03742,3820126642N,11212020812N,20211003_307619_6
20211003,307619,7,2,20211003225103,3,139.78668,36.02398,20211003233437,3,139.76766,35.79592,1341070910N,cluster_9954599827_9954599855N,20211003_307619_7
20211003,307632,1,3,20211003134843,3,139.63993,36.08318,20211003141855,3,139.82099,35.7512,cluster_1348990553_5611601802_5611602524N,1347548388N,20211003_307632_1
20211003,307632,5,3,20211003162331,3,139.82093,35.75174,20211003163556,3,139.91562,35.891,1347548388N,4680063901N,20211003_307632_5
20211003,307632,6,3,20211003163628,3,139.92215,35.89724,20211003164347,3,139.9998,35.98033,cluster_278881207_7039965318N,1346863685N,20211003_307632_6
20211003,307633,1,1,20211003073649,2,139.9874419,35.8181354,20211003080751,2,139.8487564,35.7507217,cluster_405091279_9383255144_9383255148_9383255151_#1moreN,2381951330N,20211003_307633_1
20211003,307633,3,1,20211003102429,2,139.8487064,35.7506517,20211003104112,2,139.880473,35.7880563,2381951330N,cluster_1684142649_815873425_815873452N,20211003_307633_3
20211003,307633,4,1,20211003122701,2,139.8877121,35.7983948,20211003123019,2,139.8981116,35.7917055,1295745142N,311301162N,20211003_307633_4
20211003,307633,5,1,20211003132326,2,139.8951511,35.8099133,20211003132741,2,139.8955007,35.8209419,cluster_10156382871_10156382873N,cluster_332941814_5880860969_7930246986N,20211003_307633_5
20211003,307633,6,1,20211003175055,2,139.9067884,35.8509184,20211003183949,2,139.9995418,35.8070669,318567112N,244092449N,20211003_307633_6
20211003,307633,7,1,20211003213032,2,139.9995218,35.8071469,20211003213550,2,139.9937415,35.8167156,244092449N,cluster_405091279_9383255144_9383255148_9383255151_#1moreN,20211003_307633_7
20211003,307644,1,2,20211003001751,3,139.64439,36.03194,20211003004647,3,139.62551,36.06307,2822042734N,2822042734N,20211003_307644_1
20211003,307653,1,2,20211003102253,3,139.7954,35.86517,20211003102505,3,139.78873,35.86474,cluster_10302130797_10302130798_10302130799_10302153064_#2moreN,cluster_10302130781_10302153024_10302153025_10302153027_#4moreN,20211003_307653_1
20211003,307653,2,2,20211003105807,3,139.78982,35.86492,20211003110241,3,139.79981,35.86557,cluster_10302130781_10302153024_10302153025_10302153027_#4moreN,cluster_1180856704_2232764565N,20211003_307653_2
20211003,307653,3,2,20211003114426,3,139.80486,35.86934,20211003114426,3,139.80486,35.86934,4738366928N,4738366928N,20211003_307653_3
20211003,307657,1,3,20211003041023,3,139.99828,36.02421,20211003041744,3,139.95095,36.015,1355063850N,1355063850N,20211003_307657_1
20211003,307657,2,3,20211003044309,3,139.94646,36.01029,20211003044309,3,139.94646,36.01029,1355063850N,1355063850N,20211003_307657_2
20211003,307657,3,3,20211003044417,3,139.9508,36.01482,20211003045042,3,139.99776,36.0243,1355063850N,1355063850N,20211003_307657_3
20211003,307657,7,3,20211003132605,3,139.99814,36.02425,20211003133439,3,139.95106,36.01513,1355063850N,1355063850N,20211003_307657_7
20211003,307657,8,3,20211003155321,3,139.98991,36.06586,20211003155321,3,139.98991,36.06586,1355066960N,1355066960N,20211003_307657_8
20211003,307695,1,1,20211003132945,2,139.6515288,35.9188848,20211003134432,2,139.6360506,35.8870786,2420424815N,2664470401N,20211003_307695_1
20211003,307695,2,1,20211003151343,2,139.6286914,35.8804792,20211003151543,3,139.6317113,35.8767797,2664470401N,cluster_1389173696_1389173697N,20211003_307695_2
20211003,307695,3,1,20211003162537,2,139.6297215,35.8737399,20211003162851,2,139.6375708,35.87478,cluster_11881869212_1389173467N,cluster_1389173696_1389173697N,20211003_307695_3
20211003,307695,4,1,20211003164929,2,139.6378308,35.8745201,20211003165141,2,139.6263518,35.8730799,cluster_1389173696_1389173697N,cluster_11881869212_1389173467N,20211003_307695_4
20211003,307695,5,1,20211003201054,2,139.6265094,35.960127,20211003201924,2,139.6464291,35.9279535,4057411508N,1343291446N,20211003_307695_5
20211003,307718,4,3,20211003150307,3,139.74076,35.75295,20211003152031,3,139.75234,35.85184,9309552105N,1406657119N,20211003_307718_4
20211003,307718,5,3,20211003153509,3,139.76648,35.84865,20211003153654,3,139.77194,35.84282,2652084356N,cluster_1182815086_1182816144N,20211003_307718_5
20211003,307718,6,3,20211003155111,3,139.78383,35.84161,20211003163419,3,139.73311,35.94671,cluster_1182816043_4754926363N,cluster_1342346258_1343317489N,20211003_307718_6
20211003,307718,7,3,20211003173824,3,139.72975,35.95485,20211003181029,3,139.73557,35.84861,1340928878N,cluster_1226695519_1226695800N,20211003_307718_7
20211003,307718,8,3,20211003184334,3,139.74911,35.84403,20211003185422,3,139.74061,35.75257,2653850286N,9309552105N,20211003_307718_8
20211003,307747,4,1,20211003065920,3,139.91833,35.75003,20211003072242,3,139.62638,35.80874,11715972345N,1739955909N,20211003_307747_4
20211003,307752,1,2,20211003020224,3,139.6867384,35.823967,20211003022027,3,139.7657295,35.8834615,4398324238N,5720265686N,20211003_307752_1
20211003,307752,2,2,20211003022112,3,139.7686189,35.8888208,20211003022112,3,139.7686189,35.8888208,cluster_1377284324_1381625102N,cluster_1377284324_1381625102N,20211003_307752_2
20211003,307752,3,2,20211003022454,3,139.7671987,35.89338,20211003023059,3,139.7670664,35.9236459,1381625157N,5188464044N,20211003_307752_3
20211003,307752,4,2,20211003044003,3,139.7691963,35.9237062,20211003045935,3,139.7339532,35.853934,1381376800N,2542579240N,20211003_307752_4
20211003,307752,5,2,20211003050007,3,139.7341234,35.8485447,20211003050220,3,139.7212644,35.8475446,cluster_2350746727_7132735171N,cluster_1408411901_8908976537N,20211003_307752_5
20211003,307752,6,2,20211003055030,3,139.7165451,35.8409053,20211003061810,3,139.7306866,35.7509486,1174868156N,9309599324N,20211003_307752_6
20211003,307752,8,2,20211003175539,3,139.7099384,35.7500582,20211003175539,3,139.7099384,35.7500582,9349903034N,9349903034N,20211003_307752_8
20211003,307752,9,2,20211003175737,3,139.7419556,35.7538086,20211003181302,3,139.7192047,35.8468546,9309552105N,cluster_2338938709_7477616124N,20211003_307752_9
