運行日,運行ID1,トリップ番号,自動車の用途,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination
20211003,253149,5,1,20211003173012,1,139.63085,35.83503,20211003173325,2,139.62509,35.84585
20211003,253151,3,1,20211003182826,2,139.6253247,35.7736133,20211003182842,3,139.6255646,35.7748331
20211003,253163,1,2,20211003153603,3,139.7273656,36.0522185,20211003155221,3,139.6254838,36.0475485
20211003,253163,10,2,20211003182854,3,139.6257938,36.0478585,20211003193925,3,139.8209789,35.7516512
20211003,253172,1,1,20211003120758,2,139.732164,36.0831853,20211003121332,3,139.7209758,36.0616373
20211003,253172,2,1,20211003125319,2,139.7233754,36.0662668,20211003125530,3,139.7280848,36.0709565
20211003,253172,4,1,20211003143037,2,139.732074,36.0828253,20211003144132,3,139.7154463,36.0603673
20211003,253172,5,1,20211003150118,2,139.7232954,36.0661269,20211003150538,2,139.7316941,36.0829753
20211003,253184,1,2,20211003044102,3,139.7320388,35.9502317,20211003044102,3,139.7320388,35.9502317
20211003,253184,2,2,20211003052122,3,139.730179,35.9545313,20211003054718,3,139.6423001,35.8893185
20211003,253184,3,2,20211003060815,3,139.6329606,35.8957376,20211003061311,3,139.6253509,35.912285
20211003,253184,4,2,20211003062736,3,139.6253009,35.912515,20211003063348,3,139.6351305,35.8929579
20211003,253184,5,2,20211003065403,3,139.6335806,35.8948177,20211003065925,3,139.6250209,35.9134548
20211003,253184,6,2,20211003072827,3,139.6251909,35.9130649,20211003075410,3,139.7294791,35.9551213
20211003,253184,7,2,20211003081026,3,139.730819,35.948172,20211003081026,3,139.730819,35.948172
20211003,253186,1,3,20211003142403,3,139.82037,36.04953,20211003144049,3,139.91251,36.05734
20211003,253186,2,3,20211003163014,3,139.9153,36.05013,20211003172013,3,139.92242,35.89728
20211003,253186,3,3,20211003172159,3,139.91465,35.88999,20211003173710,3,139.89503,35.76842
20211003,253186,4,3,20211003173735,3,139.89803,35.76458,20211003173817,3,139.90552,35.75933
20211003,253186,5,3,20211003173841,3,139.91069,35.75716,20211003173941,3,139.91836,35.75023
20211003,253186,11,3,20211003223959,3,139.91846,35.75164,20211003234516,3,139.83754,36.02473
20211003,253186,12,3,20211003235640,3,139.83768,36.02479,20211004000135,3,139.82076,36.0493
20211003,253211,5,2,20211003043041,3,139.6251239,36.0476085,20211003044207,3,139.756312,36.0822961
20211003,253211,6,2,20211003052717,3,139.7567219,36.082876,20211003053830,3,139.6265937,36.0480785
20211003,253226,4,2,20211003201426,3,139.99813,35.98001,20211003202223,3,139.92232,35.89743
20211003,253226,5,2,20211003202305,3,139.91467,35.89019,20211003203700,3,139.82105,35.75169
20211003,253234,68,2,20211003135820,3,139.756312,36.0821861,20211003140828,3,139.6255438,36.0476585
20211003,253279,2,1,20211003112706,2,139.6256829,35.848133,20211003114244,0,139.7084185,35.7501782
20211003,253279,6,1,20211003204433,0,139.7083785,35.7503282,20211003205646,2,139.6255134,35.8380542
20211003,253301,1,1,20211003195503,2,139.99133,35.80392,20211003200523,2,139.99879,35.8055
20211003,253310,1,3,20211003214616,3,139.67224,36.08312,20211003221822,3,139.72909,35.95858
20211003,253310,2,3,20211003231340,3,139.7235,35.95364,20211003233401,3,139.73422,35.84785
20211003,253310,3,3,20211003235832,3,139.73571,35.8319,20211004000733,3,139.71922,35.80179
20211003,253336,25,2,20211003081515,3,139.99989,35.98018,20211003082330,3,139.92261,35.8974
20211003,253336,26,2,20211003082412,3,139.91484,35.8904,20211003083559,3,139.89526,35.7683
20211003,253336,27,2,20211003083633,3,139.90178,35.76193,20211003083645,3,139.90415,35.76039
20211003,253336,28,2,20211003083719,3,139.91242,35.75768,20211003083719,3,139.91242,35.75768
20211003,253364,1,3,20211003042451,3,139.9031908,35.7980547,20211003050347,3,139.7163275,35.7590074
20211003,253364,2,3,20211003060007,3,139.7145977,35.7582274,20211003061746,3,139.8250373,35.7791978
20211003,253364,3,3,20211003061815,3,139.826227,35.7840372,20211003062016,3,139.8303362,35.8031148
20211003,253364,4,3,20211003062149,3,139.8370055,35.8066942,20211003063319,3,139.902081,35.796115
20211003,253364,5,3,20211003070706,3,139.9093299,35.8070837,20211003072911,3,139.8466924,35.882134
20211003,253364,6,3,20211003075725,3,139.8469724,35.8815441,20211003080020,3,139.848363,35.8650759
20211003,253364,7,3,20211003080855,3,139.8504731,35.8543572,20211003082943,3,139.9080301,35.804834
20211003,253364,8,3,20211003121627,3,139.902061,35.796055,20211003125117,3,139.7072357,35.8477143
20211003,253364,9,3,20211003125149,3,139.7003264,35.8466344,20211003125834,3,139.646462,35.817527
20211003,253364,10,3,20211003130130,3,139.649462,35.8066888,20211003131054,3,139.6537127,35.7637251
20211003,253364,11,3,20211003134912,3,139.6564424,35.7652549,20211003143129,3,139.8761727,35.8075537
20211003,253364,12,3,20211003143157,3,139.8775827,35.8027843,20211003144213,3,139.9025809,35.7970348
20211003,253364,13,3,20211003161507,3,139.9048907,35.7969749,20211003170632,3,139.8509261,35.7532014
20211003,253364,14,3,20211003173847,3,139.8491163,35.7512016,20211003180008,3,139.9032508,35.7980347
20211003,253396,17,2,20211003181943,3,139.64035,36.0821,20211003182704,3,139.62646,36.0481
20211003,253402,1,1,20211003065347,2,139.67,35.98212,20211003071628,2,139.72246,36.08206
20211003,253402,3,1,20211003193504,2,139.7234,36.08315,20211003195852,2,139.66576,35.99171
20211003,253402,4,1,20211003202252,2,139.66277,35.98469,20211003202452,2,139.66618,35.98042
20211003,253408,5,2,20211003105521,3,139.6401,36.08282,20211003110100,3,139.62515,36.0476
20211003,253423,5,3,20211003191846,3,139.91795,35.75078,20211003194516,3,139.62534,35.80764
20211003,253423,7,3,20211003210409,3,139.62593,35.80845,20211003212813,3,139.89512,35.76848
20211003,253423,8,3,20211003212851,3,139.90101,35.76203,20211003212911,3,139.90525,35.75999
20211003,253423,9,3,20211003212954,3,139.9158,35.75628,20211003212954,3,139.9158,35.75628
20211003,253429,66,2,20211003204924,3,139.62606,36.04805,20211003211919,3,139.9986,36.07993
20211003,253479,1,1,20211003091158,2,139.8329453,35.8261113,20211003092755,2,139.8561231,35.8428089
20211003,253479,2,1,20211003093456,2,139.8512732,35.8503878,20211003094011,2,139.8647218,35.8566673
20211003,253479,3,1,20211003120920,2,139.8754812,35.8512081,20211003122356,2,139.8338152,35.8261913
20211003,253510,11,3,20211003032411,3,139.9965,35.76339,20211003032411,3,139.9965,35.76339
20211003,253510,22,3,20211003210456,3,139.98423,35.7998,20211003210456,3,139.98423,35.7998
20211003,253534,1,3,20211003120903,3,139.85837,35.75969,20211003123045,3,139.86187,35.83347
20211003,253534,2,3,20211003140144,3,139.85607,35.83978,20211003140144,3,139.85607,35.83978
20211003,253534,3,3,20211003140313,3,139.85663,35.83305,20211003141811,3,139.74047,35.75245
20211003,253534,9,3,20211003154118,3,139.74121,35.75284,20211003160224,3,139.8576,35.84003
20211003,253534,10,3,20211003165524,3,139.859,35.83893,20211003174252,3,139.69061,35.78031
20211003,253534,11,3,20211003182732,3,139.69001,35.78115,20211003190155,3,139.85438,35.83473
20211003,253534,12,3,20211003193626,3,139.86216,35.8342,20211003201534,3,139.68461,35.78819
20211003,253534,13,3,20211003203406,3,139.68977,35.78116,20211003204552,3,139.68183,35.75069
20211003,253539,1,1,20211003070017,0,139.9991,35.98012,20211003072322,1,139.82101,35.75146
20211003,253540,10,3,20211003211029,3,139.6263233,36.0623562,20211003211726,3,139.6417023,36.0509681
20211003,253540,11,3,20211003211835,3,139.6567013,36.0495181,20211003211920,3,139.6656807,36.0471282
20211003,253540,12,3,20211003212007,3,139.6752,36.0441885,20211003212433,3,139.7206958,36.0622472
20211003,253540,13,3,20211003212502,3,139.7268153,36.0617974,20211003212759,3,139.7341744,36.0692668
20211003,253540,14,3,20211003214624,3,139.7348943,36.0690169,20211003215806,3,139.6255138,36.0476585
20211003,253571,1,3,20211003161246,3,139.90045,35.93408,20211003161246,3,139.90045,35.93408
20211003,253571,2,3,20211003170049,3,139.90428,35.92865,20211003171131,3,139.92192,35.89715
20211003,253571,3,3,20211003171340,3,139.91306,35.88839,20211003174100,3,139.62642,35.80877
20211003,253571,5,3,20211004002126,3,139.62679,35.96011,20211004012206,3,139.89457,35.93344
20211003,253580,1,1,20211003085935,2,139.9073822,35.7588101,20211003085935,2,139.9073822,35.7588101
20211003,253580,2,1,20211003164103,2,139.9091621,35.7586201,20211003164122,2,139.9112119,35.7579502
20211003,253580,3,1,20211003172706,2,139.9091521,35.7582902,20211003172714,2,139.9069822,35.7589401
20211003,253617,1,2,20211003050127,3,139.82209,35.76814,20211003050259,3,139.82107,35.75123
20211003,253628,1,2,20211003060702,3,139.8325,35.8642,20211003061532,3,139.85285,35.84265
20211003,253628,2,2,20211003062745,3,139.85983,35.83631,20211003065906,3,139.8594,35.89849
20211003,253628,3,2,20211003075244,3,139.85896,35.89896,20211003092001,3,139.65579,35.79145
20211003,253628,4,2,20211003100041,3,139.65569,35.79134,20211003114209,3,139.82772,35.99688
20211003,253628,5,2,20211003144527,3,139.83197,35.99553,20211003153924,3,139.83148,35.86981
20211003,253628,6,2,20211003163146,3,139.83369,35.85595,20211003164546,3,139.85863,35.84047
20211003,253628,7,2,20211003180329,3,139.85231,35.84252,20211003181323,3,139.83136,35.86994
20211003,253639,5,3,20211003064853,3,139.6258495,35.9595571,20211003070733,3,139.6696821,36.0029442
20211003,253639,6,3,20211003073222,3,139.6693421,36.0030042,20211003073222,3,139.6693421,36.0030042
20211003,253639,7,3,20211003075816,3,139.6629533,35.9946954,20211003081141,3,139.6254895,35.9590871
20211003,253639,14,3,20211003142911,3,139.6855178,35.8429647,20211003143425,3,139.7347624,35.871962
20211003,253639,15,3,20211003143610,3,139.7220128,35.8904896,20211003144459,3,139.6636842,35.9830572
20211003,253639,16,3,20211003144525,3,139.6636237,35.9885063,20211003144638,3,139.6687922,36.0029142
20211003,253639,17,3,20211003144705,3,139.6722916,36.0078834,20211003144741,3,139.6749011,36.0150824
20211003,253639,18,3,20211003144810,3,139.674261,36.0211316,20211003145851,3,139.6419014,36.0742446
20211003,253639,19,3,20211003155650,3,139.6334323,36.0714949,20211003161647,3,139.6710118,36.0054138
20211003,253639,20,3,20211003164106,3,139.6639832,35.9947254,20211003165525,3,139.6257995,35.9592771
20211003,253675,12,2,20211003154848,3,139.91853,35.75175,20211003160005,3,139.91124,35.75089
20211003,253689,3,3,20211003010300,3,139.70827,35.75165,20211003011429,3,139.62626,35.80863
20211003,253691,1,2,20211003062452,2,139.64874,35.81564,20211003063832,2,139.66328,35.75106
20211003,253691,6,2,20211003141807,2,139.66499,35.75094,20211003143707,2,139.64745,35.81583
20211003,253720,1,3,20211003005503,3,139.69012,35.93731,20211003010016,3,139.70898,35.91021
20211003,253720,2,3,20211003162017,3,139.72601,35.90075,20211003164404,3,139.62636,36.04807
20211003,253720,8,3,20211003232556,3,139.62512,35.95909,20211003234045,3,139.71147,35.90629
20211003,253758,1,2,20211003051025,3,139.98699,35.83519,20211003052856,3,139.92233,35.89716
20211003,253758,2,2,20211003052942,3,139.91509,35.89058,20211003055057,3,139.74075,35.75254
20211003,253758,18,2,20211003181832,3,139.74093,35.7528,20211003183938,3,139.91555,35.8912
20211003,253758,19,2,20211003184012,3,139.92183,35.8968,20211003190554,3,139.98739,35.83465
20211003,253814,1,2,20211003055806,2,139.67142,35.87474,20211003062303,2,139.62589,35.96269
20211003,253814,11,2,20211003172816,2,139.62558,35.96304,20211003175933,3,139.66966,35.87576
20211003,253814,12,2,20211003181441,3,139.66968,35.87579,20211003182525,3,139.68317,35.87272
20211003,253814,13,2,20211003184246,2,139.68134,35.87241,20211003184433,2,139.67693,35.87187
20211003,253825,1,2,20211003164115,3,139.92647,35.76433,20211003180503,3,139.76871,36.08253
20211003,253834,1,1,20211003102136,0,139.9998537,35.9801941,20211003103754,2,139.8638617,35.8598969
20211003,253834,2,1,20211003153359,2,139.8645416,35.8599469,20211003155653,0,139.9985738,35.9802141
20211003,253853,7,3,20211003170759,3,139.64831,36.08239,20211003171615,3,139.62541,36.07981
20211003,253853,8,3,20211003212655,3,139.62654,36.07941,20211003213108,3,139.64833,36.08261
20211003,253861,1,1,20211003095426,2,139.625,36.04764,20211003100939,2,139.78485,36.03642
20211003,253861,2,1,20211003112234,2,139.78964,36.03766,20211003112258,3,139.79021,36.03611
20211003,253861,3,1,20211003172007,2,139.79027,36.03622,20211003174743,2,139.62503,36.04749
20211003,253881,2,1,20211003131353,2,139.73743,35.75086,20211003131504,2,139.73686,35.75281
20211003,253881,3,1,20211003132106,2,139.73743,35.76153,20211003132221,2,139.73805,35.76395
20211003,253881,4,1,20211003191559,2,139.73785,35.75888,20211003191846,1,139.73798,35.7512
20211003,253882,1,1,20211003120221,2,139.62697,35.7586,20211003121233,3,139.6282,35.75846
20211003,253915,1,3,20211003110725,3,139.83308,36.08245,20211003114728,3,139.99869,35.9347
20211003,253915,4,3,20211003164748,3,139.99953,36.04181,20211003165412,3,139.98456,36.08293
20211003,253941,1,3,20211003192554,3,139.99805,35.98002,20211003193357,3,139.92262,35.89739
20211003,253941,2,3,20211003193437,3,139.91525,35.89053,20211003194955,3,139.82104,35.75191
20211003,253960,4,3,20211003164501,3,139.75618,36.08195,20211003165534,3,139.62558,36.04763
20211003,253960,17,3,20211003215607,3,139.625,36.04408,20211003215933,3,139.62519,36.06348
20211003,253965,48,3,20211003121400,3,139.6263,36.0482,20211003121956,3,139.63995,36.08233
20211003,253975,1,2,20211003002217,3,139.92138,35.89684,20211003003034,3,139.9979,35.98014
20211003,253975,3,2,20211003025334,3,139.99917,35.98008,20211003030150,3,139.9225,35.89746
20211003,253975,4,2,20211003030232,3,139.91501,35.89047,20211003031618,3,139.82103,35.75182
20211003,253979,1,2,20211003074834,3,139.78833,36.04059,20211003083826,3,139.84956,35.82035
20211003,253979,2,2,20211003093046,3,139.8416,35.81989,20211003101700,3,139.79119,35.93866
20211003,254024,1,1,20211003121802,2,139.6673005,35.807899,20211003121802,2,139.6673005,35.807899
20211003,254025,1,1,20211003133905,2,139.87106,35.95652,20211003134217,2,139.87392,35.96338
20211003,254038,4,1,20211003090606,1,139.8209,35.75011,20211003092101,2,139.82426,35.83011
20211003,254038,5,1,20211003092830,2,139.82428,35.83912,20211003092843,2,139.8242,35.84003
20211003,254038,6,1,20211003191620,2,139.81905,35.83734,20211003193250,1,139.821,35.75098
20211003,254049,1,2,20211003081733,3,139.64354,36.04317,20211003082303,3,139.62933,36.03595
20211003,254049,6,2,20211003155941,3,139.62595,35.8086,20211003165638,3,139.65278,36.03685
20211003,254067,17,2,20211003104110,3,139.64038,36.08181,20211003104145,3,139.64392,36.07461
20211003,254067,18,2,20211003104211,3,139.64752,36.0696,20211003104211,3,139.64752,36.0696
20211003,254067,19,2,20211003104310,3,139.6551,36.05791,20211003104549,3,139.6362,36.05134
20211003,254067,20,2,20211003104611,3,139.63047,36.04972,20211003104611,3,139.63047,36.04972
20211003,254067,46,2,20211003190532,3,139.63805,35.75018,20211003191004,3,139.66623,35.76507
20211003,254067,47,2,20211003191038,3,139.67011,35.76957,20211003202545,3,139.76898,36.08199
20211003,254126,5,3,20211003190303,3,139.91901,35.75063,20211003193944,3,139.72222,35.953
20211003,254126,6,3,20211003234829,3,139.72369,35.95372,20211004002250,3,139.90459,35.75999
20211003,254144,1,1,20211003115955,2,139.73286,35.83068,20211003120118,2,139.73694,35.82902
20211003,254144,2,1,20211003120717,2,139.73724,35.82003,20211003121250,2,139.74133,35.80562
20211003,254144,3,1,20211003122407,2,139.73988,35.80709,20211003123911,2,139.72046,35.83818
20211003,254144,4,1,20211003161839,2,139.71535,35.83862,20211003162006,3,139.71317,35.83948
20211003,254145,1,2,20211003150908,2,139.66789,36.05888,20211003151203,2,139.66171,36.05077
20211003,254145,2,2,20211003153228,2,139.6573,36.03658,20211003154135,2,139.62608,36.04415
20211003,254174,1,1,20211003060114,2,139.871692,35.843529,20211003062214,2,139.9383799,35.7502916
20211003,254174,2,1,20211003112450,2,139.8856436,35.7508517,20211003114846,2,139.8705517,35.8502382
20211003,254174,3,1,20211003123433,2,139.8667413,35.8612767,20211003123905,2,139.863411,35.8820441
20211003,254174,4,1,20211003130117,2,139.8617613,35.8790045,20211003130742,2,139.8706314,35.8542277
20211003,254189,3,2,20211003055615,3,139.84854,35.75028,20211003055953,3,139.86135,35.76136
20211003,254189,4,2,20211003061424,3,139.86,35.76056,20211003061634,3,139.84871,35.75053
20211003,254192,19,3,20211003122711,3,139.64029,36.08218,20211003125805,3,139.74085,35.75259
20211003,254192,25,3,20211003150112,3,139.82081,35.75025,20211003153419,3,139.64026,36.08147
20211003,254266,17,3,20211003191334,3,139.64041,36.08162,20211003195436,3,139.74103,35.75274
20211003,254266,26,3,20211003225057,3,139.82084,35.75078,20211003231752,3,139.66622,35.99861
20211003,254272,1,3,20211003024718,3,139.64001,36.08281,20211003032240,3,139.9027,35.797
20211003,254272,2,3,20211003044942,3,139.90203,35.79598,20211003060045,3,139.62588,36.06258
20211003,254273,1,1,20211003112723,3,139.65854,35.98267,20211003113023,2,139.65935,35.98051
20211003,254273,2,1,20211003123533,2,139.66565,35.97395,20211003125645,2,139.72734,35.8972
20211003,254273,3,1,20211003142955,2,139.7256,35.90106,20211003142955,2,139.7256,35.90106
20211003,254273,4,1,20211003143541,2,139.72905,35.90736,20211003144626,2,139.69977,35.94586
20211003,254276,32,2,20211003181851,3,139.82091,35.75059,20211003184425,3,139.66468,35.99406
20211003,254276,33,2,20211003185002,3,139.6743,36.01187,20211003185536,3,139.64025,36.08147
20211003,254276,34,2,20211003204751,3,139.63992,36.0832,20211003204911,3,139.65002,36.06637
20211003,254276,35,2,20211003204931,3,139.65275,36.06227,20211003205322,3,139.62704,36.0483
20211003,254288,1,2,20211003155251,3,139.6442723,35.8127976,20211003155749,3,139.625584,35.807658
20211003,254288,2,2,20211003165849,3,139.6252742,35.7996893,20211003170454,3,139.6255243,35.7869414
20211003,254288,5,2,20211003212025,3,139.6259641,35.7992494,20211003212509,3,139.6253044,35.7866914
20211003,254292,7,2,20211003052437,3,139.82098,35.75007,20211003053200,3,139.80289,35.78512
20211003,254292,8,2,20211003054558,3,139.80291,35.78516,20211003055035,3,139.78211,35.77789
20211003,254292,9,2,20211003060339,3,139.78079,35.76644,20211003061209,3,139.82095,35.75172
20211003,254304,2,1,20211003111358,2,139.62631,35.78783,20211003111932,1,139.67982,35.7759
20211003,254304,3,1,20211003112647,1,139.68987,35.77306,20211003112911,1,139.70842,35.75017
20211003,254304,5,1,20211003172910,1,139.70845,35.75127,20211003174204,2,139.6256,35.79948
20211003,254318,1,1,20211003141655,3,139.74504,35.98795,20211003143656,3,139.76852,36.08278
20211003,254318,4,1,20211003171523,3,139.72344,36.08266,20211003182652,3,139.74354,35.98835
20211003,254320,17,3,20211003153213,3,139.64013,36.08196,20211003160525,3,139.89638,35.76702
20211003,254354,1,1,20211003140314,2,139.68578,35.75343,20211003140347,2,139.68234,35.75094
20211003,254381,1,2,20211003001929,3,139.74919,35.75009,20211003004121,3,139.84506,35.86739
20211003,254381,2,2,20211003005144,3,139.8469,35.88232,20211003011717,3,139.91896,35.75051
20211003,254385,1,1,20211003101925,3,139.86179,35.76955,20211003111414,2,139.99783,35.87739
20211003,254385,4,1,20211003155244,0,139.99939,35.98015,20211003170557,3,139.86171,35.76941
20211003,254396,5,2,20211003170933,3,139.62541,35.9593,20211003173741,3,139.67132,36.0822
20211003,254410,1,1,20211003121649,3,139.690026,35.8815001,20211003132102,2,139.8269144,35.876994
20211003,254410,2,1,20211003170958,2,139.825394,35.8880926,20211003180802,2,139.6303409,35.892198
20211003,254410,3,1,20211003181817,3,139.630821,35.8861187,20211003182108,2,139.6348505,35.8936778
20211003,254410,4,1,20211003185516,2,139.64127,35.8959176,20211003190452,2,139.6683579,35.8833097
20211003,254410,5,1,20211003191227,2,139.6791271,35.8762307,20211003191227,2,139.6791271,35.8762307
20211003,254410,6,1,20211003194048,2,139.6899163,35.8720512,20211003194343,2,139.6913559,35.8801303
20211003,254430,3,3,20211003210332,3,139.6252,35.84923,20211003211547,3,139.70854,35.75111
20211003,254449,2,3,20211003041434,3,139.79074,36.08314,20211003041715,3,139.79929,36.0644
20211003,254449,3,3,20211003163411,3,139.80335,36.05567,20211003174424,3,139.82101,35.75154
20211003,254469,3,2,20211003201146,3,139.64009,36.08237,20211003210633,3,139.74036,35.75239
20211003,254469,4,2,20211003210701,3,139.73492,35.75016,20211003210701,3,139.73492,35.75016
20211003,254470,1,1,20211003132425,2,139.62508,35.84982,20211003132642,2,139.63089,35.83999
20211003,254470,2,1,20211003135401,2,139.62968,35.83971,20211003135535,2,139.62509,35.84892
20211003,254470,5,1,20211003152155,3,139.62596,35.84756,20211003152605,2,139.63153,35.83486
20211003,254470,6,1,20211003154619,2,139.6301,35.83591,20211003154833,2,139.62534,35.84828
20211003,254495,2,1,20211003080407,1,139.70842,35.75085,20211003081407,0,139.62592,35.80824
20211003,254495,3,1,20211003160052,0,139.62553,35.80802,20211003161127,1,139.70503,35.76284
20211003,254495,4,1,20211003161232,1,139.70856,35.75175,20211003161232,1,139.70856,35.75175
20211003,254516,4,1,20211003193416,0,139.6404112,36.0817535,20211003194042,2,139.6270036,36.0483084
20211003,254559,6,3,20211003055716,3,139.70845,35.75064,20211003060417,3,139.69904,35.7815
20211003,254559,7,3,20211003070759,3,139.7045,35.78434,20211003071734,3,139.70847,35.75122
20211003,254605,1,3,20211003222420,3,139.79897,35.76469,20211003222947,3,139.82104,35.75066
20211003,254610,72,2,20211003233922,3,139.6259038,36.0479985,20211003234954,3,139.756142,36.0818761
20211003,254618,8,2,20211004000111,3,139.99909,35.98016,20211004000944,3,139.92251,35.89739
20211003,254632,4,2,20211003065935,3,139.62525,36.04393,20211003070128,3,139.62763,36.04964
20211003,254632,5,2,20211003072527,3,139.64062,36.04491,20211003072929,3,139.65179,36.02866
20211003,254632,6,2,20211003073010,3,139.65271,36.02418,20211003074354,3,139.6263,35.95998
20211003,254632,47,2,20211003210946,3,139.6269,36.04362,20211003211717,3,139.6527,36.02437
20211003,254632,48,2,20211003213107,3,139.65327,36.02437,20211003213443,3,139.67886,36.0197
20211003,254632,49,2,20211003213536,3,139.68146,36.01503,20211003213843,3,139.69572,36.00144
20211003,254632,50,2,20211003213958,3,139.69812,35.99191,20211003214535,3,139.68806,35.9776
20211003,254632,52,2,20211003220458,3,139.69328,35.97921,20211003221503,3,139.66086,36.02432
20211003,254632,53,2,20211003221555,3,139.65303,36.02399,20211003222024,3,139.65347,36.01948
20211003,254653,1,3,20211003131132,3,139.82998,35.84464,20211003131132,3,139.82998,35.84464
20211003,254653,2,3,20211003132017,3,139.8773,35.85354,20211003132017,3,139.8773,35.85354
20211003,254653,3,3,20211003132425,3,139.91386,35.88967,20211003132434,3,139.91543,35.89114
20211003,254653,4,3,20211003132511,3,139.92194,35.89706,20211003133340,3,139.99856,35.98022
20211003,254653,5,3,20211003181600,3,139.99985,35.98013,20211003184529,3,139.92255,35.8974
20211003,254653,6,3,20211003184613,3,139.91531,35.89066,20211003185042,3,139.87853,35.85577
20211003,254659,1,3,20211003030620,3,139.91264,35.80007,20211003030805,3,139.91859,35.79447
20211003,254659,2,3,20211003032228,3,139.93141,35.79023,20211003033113,3,139.97641,35.82363
20211003,254659,3,3,20211003034539,3,139.97624,35.82344,20211003035707,3,139.99175,35.79541
20211003,254659,9,3,20211003080652,3,139.84888,35.75086,20211003080845,3,139.85562,35.7583
20211003,254659,10,3,20211003091932,3,139.89552,35.81939,20211003094101,3,139.92228,35.88725
20211003,254659,11,3,20211003095910,3,139.92099,35.88681,20211003105300,3,139.77098,35.88958
20211003,254659,12,3,20211003112658,3,139.76777,35.8916,20211003115444,3,139.75397,35.91511
20211003,254659,13,3,20211003234818,3,139.75661,35.90644,20211003235339,3,139.76877,35.8885
20211003,254692,29,3,20211003161402,3,139.76855,36.08322,20211003162832,3,139.79131,36.00209
20211003,254692,30,3,20211003170410,3,139.79407,35.99801,20211003182848,3,139.82112,35.75161
20211003,254696,2,2,20211003005044,3,139.625,35.80745,20211003011541,3,139.82019,35.833
20211003,254705,1,1,20211003135101,2,139.67154,35.91614,20211003135644,3,139.6949,35.90609
20211003,254705,2,1,20211003153758,2,139.69092,35.90567,20211003155118,2,139.66637,35.91669
20211003,254705,3,1,20211003182700,2,139.66426,35.91493,20211003183630,2,139.64403,35.89127
20211003,254705,4,1,20211003204813,2,139.64236,35.89396,20211003205916,2,139.66626,35.91521
20211003,254715,1,1,20211003055211,2,139.86035,35.77519,20211003062057,0,139.62521,35.80751
20211003,254715,2,1,20211003173136,0,139.62643,35.80896,20211003181306,3,139.86218,35.76946
20211003,254717,1,1,20211003082816,2,139.8858636,35.7505917,20211003083105,2,139.8858236,35.7535713
20211003,254717,2,1,20211003124858,2,139.8874035,35.7517015,20211003131343,2,139.8491163,35.7511116
20211003,254732,1,2,20211004000808,3,139.78243,36.0825,20211004001728,3,139.78818,36.04114
20211003,254739,17,3,20211003225654,3,139.64016,36.08266,20211003230239,3,139.62584,36.04784
20211003,254763,1,1,20211003173334,2,139.7464955,36.0193129,20211003173441,2,139.7402457,36.0247222
20211003,254763,2,1,20211003181129,2,139.7406956,36.0244122,20211003181234,2,139.7452155,36.0202228
20211003,254776,1,1,20211003123332,3,139.97462,35.87068,20211003125407,3,139.97271,35.87237
20211003,254785,7,2,20211003183837,3,139.82077,35.75016,20211003192006,3,139.82096,35.75079
20211003,254792,1,1,20211003095736,0,139.7369461,35.7506688,20211003102849,0,139.6397612,36.0829033
20211003,254792,2,1,20211003140726,0,139.6404312,36.0816935,20211003141622,3,139.6661042,35.9794478
20211003,254792,3,1,20211003142818,3,139.6665442,35.9783979,20211003151015,0,139.7367361,35.7504088
20211003,254799,1,1,20211003120201,2,139.80701,35.86145,20211003125844,2,139.73508,35.98075
20211003,254799,2,1,20211003165936,2,139.73717,35.98357,20211003180010,2,139.80367,35.86485
20211003,254814,1,2,20211003010057,3,139.73391,36.08328,20211003015438,3,139.83011,35.88134
20211003,254828,3,2,20211004000125,3,139.78251,36.08249,20211004000753,3,139.74162,36.07633
20211003,254849,1,1,20211003085318,3,139.73707,35.97922,20211003090153,3,139.79857,35.98987
20211003,254849,2,1,20211003132029,3,139.79833,35.98975,20211003132149,3,139.79376,35.98957
20211003,254849,3,1,20211003140717,3,139.78344,35.99014,20211003141505,3,139.73737,35.97946
20211003,254867,1,1,20211003175106,3,139.77744,35.97737,20211003175106,3,139.77744,35.97737
20211003,254877,4,3,20211003060358,3,139.70834,35.75067,20211003060958,3,139.67074,35.77064
20211003,254877,5,3,20211003061047,3,139.66646,35.765,20211003061234,3,139.6531,35.75795
20211003,254877,6,3,20211003072441,3,139.65276,35.75822,20211003080339,3,139.83995,35.79617
20211003,254877,7,3,20211003085215,3,139.83462,35.80078,20211003085411,3,139.84492,35.80323
20211003,254877,8,3,20211003093839,3,139.84493,35.79588,20211003101441,3,139.7073,35.76171
20211003,254887,1,3,20211003001107,3,139.83297,36.01144,20211003002027,3,139.79836,36.03641
20211003,254887,2,3,20211003002118,3,139.79265,36.03341,20211003002118,3,139.79265,36.03341
20211003,254887,3,3,20211003011424,3,139.80205,36.04036,20211003013313,3,139.83145,36.01415
20211003,254887,4,3,20211003022152,3,139.83077,36.01535,20211003031756,3,139.99881,35.75093
20211003,254887,6,3,20211003073739,3,139.99886,35.75067,20211003084724,3,139.83031,36.01587
20211003,254887,7,3,20211003223233,3,139.83093,36.01527,20211003223448,3,139.83592,36.00108
20211003,254887,8,3,20211003235835,3,139.83426,36.00543,20211004000841,3,139.79668,36.03547
