id,departLane,arrivalLane,vType,step1_duration,step1_routeLength,step1_waitingTime,step1_stopTime,step1_timeLoss,step4_duration,step4_routeLength,step4_waitingTime,step4_stopTime,step4_timeLoss,depart_lon,depart_lat,arrival_lon,arrival_lat
t_20211128_2481052_2,-101187781#3_1,-100827870#1_1,DEFAULT_VEHTYPE,174.0,1279.97,49.0,0.0,83.93,204.0,1279.97,48.0,0.0,81.26,139.696799,35.814296,139.696969,35.80417
t_20211017_4326392_2,120041155_1,-120038533#2_1,DEFAULT_VEHTYPE,88.0,1107.53,0.0,0.0,14.04,102.0,1107.53,0.0,0.0,15.89,,,,
t_20211017_1751099_1,-102303939#4_1,893581526#8_1,DEFAULT_VEHTYPE,826.0,7428.61,160.0,0.0,274.8,832.0,7428.61,186.0,0.0,310.61,,,139.733699,35.9035
t_20211024_164729_1,1188207865#3_1,102695241#0_1,DEFAULT_VEHTYPE,618.0,4553.94,153.0,0.0,255.73,588.0,4553.94,188.0,0.0,289.88,139.742513,35.792281,139.698212,35.801073
t_20211024_209707_1,-473977955#6_1,133720488#6_1,DEFAULT_VEHTYPE,147.0,1323.2,20.0,0.0,47.09,147.0,1323.2,19.0,0.0,44.75,139.913646,35.890019,139.913516,35.899096
t_20211024_759637_1,-120273844#1_1,-120273887#1_1,DEFAULT_VEHTYPE,56.0,576.83,0.0,0.0,9.92,66.0,576.83,1.0,0.0,12.61,139.697652,36.007235,,
t_20211107_436608_1,176920625#1_1,-43419654#10_1,DEFAULT_VEHTYPE,220.0,1741.79,69.0,0.0,107.71,196.0,1741.79,55.0,0.0,95.91,139.71801,35.862127,,
t_20211128_1112478_5,120298828#3_1,684372536#2_1,DEFAULT_VEHTYPE,97.0,660.25,45.0,0.0,57.07,99.0,660.25,44.0,0.0,54.9,139.883172,35.86679,139.887695,35.87147
t_20211031_1750543_1,-228769630#0_1,237179085#3_1,DEFAULT_VEHTYPE,614.0,3843.75,199.0,0.0,329.22,625.0,3843.75,204.0,0.0,326.21,139.695336,35.847893,,
t_20211024_699699_1,61186532#0_1,-128194491_1,DEFAULT_VEHTYPE,527.0,4813.97,91.0,0.0,165.57,551.0,4813.97,67.0,0.0,217.9,,,,
t_20211017_774195_1,120273887#0_1,-56178828#3_1,DEFAULT_VEHTYPE,834.0,8458.85,191.0,0.0,331.13,925.0,8458.85,264.0,0.0,427.7,139.693573,36.004036,139.751947,36.008372
t_20211003_2073374_1,-58473437#28_1,798745729#4_1,DEFAULT_VEHTYPE,261.0,2589.69,32.0,0.0,78.27,266.0,2589.69,14.0,0.0,46.63,139.720133,36.007946,139.698405,36.007575
t_20211010_1368514_5,797365203#0_0,1165383577_0,DEFAULT_VEHTYPE,138.0,1207.04,25.0,0.0,44.19,138.0,1207.04,40.0,0.0,64.31,139.789057,35.839794,139.789006,35.839937
t_20211024_2118621_1,-102695241#0_1,128008526#1_1,DEFAULT_VEHTYPE,137.0,916.87,54.0,0.0,73.31,128.0,916.87,40.0,0.0,61.13,139.698212,35.801073,,
t_20211128_374958_78,-277743732#1_1,-56178828#3_1,DEFAULT_VEHTYPE,797.0,8405.88,172.0,0.0,337.45,1060.0,8405.88,392.0,0.0,583.16,,,139.751947,36.008372
t_20211128_290956_1,119614880#2_1,-120261538#1_1,DEFAULT_VEHTYPE,167.0,1661.54,32.0,0.0,58.75,169.0,1661.54,32.0,0.0,57.86,139.694326,35.983421,,
